problem_id	description	regex	pos_examples	neg_examples
b-3_t-uns_id-102	A string that allows capital and lowercase letters as well as special characters. The string cannot contain 'RP' but must end with a capital letter.	and(repeatatleast(or(<cap>,or(<low>,<spec>)),1),and(endwith(<cap>),not(endwith(const(<RP>)))))	_R=!bT$;_@.^K!_C $RQ^M@k*X^=S-_W_RQ Y^m%=RQ%*=^@I!$^_&RG -;mM=_=RRPNX_.mdR :*:Z C^@=F	_H_-+27!AX T!s-$,= M:#: = %_@@:_Af ;!
b-3_t-uns_id-103	We want to match strings that contain at least a capital letter as well as a digit. The strings must have an overall length of 5 to 8 and are not allowed to contain the Number '7'.	and(repeatrange(<any>,5,8),and(contain(<cap>),and(not(contain(<7>)),contain(<num>))))	=2ga9wBC 9=-QYiO 9=-QYi0 ;sN8# =2ga9wB* =2ga9w9Z	+:8mC7 4=u&#6z 4=u&#8# 0w,6:j ;*A%%B gW$:yDz
b-3_t-uns_id-103	There is a single set of 5-8 characters with a capital letter and the set of characters cannot contain a seven. There also must be  a digit.	and(repeatrange(<any>,5,8),and(contain(<cap>),and(not(contain(<7>)),contain(<num>))))	=2ga9wBC 9=-QYiO 9=-QYi0 ;sN8# =2ga9wB* =2ga9w9Z	+:8mC7 4=u&#6z 4=u&#8# 0w,6:j ;*A%%B gW$:yDz
b-3_t-uns_id-103	The length of the string should be a minimum of 5 and a maximum of 8. The string must contain at least one capital letter and one digit. The string must not contain the digit '7'.	and(repeatrange(<any>,5,8),and(contain(<cap>),and(not(contain(<7>)),contain(<num>))))	=2ga9wBC 9=-QYiO 9=-QYi0 ;sN8# =2ga9wB* =2ga9w9Z	+:8mC7 4=u&#6z 4=u&#8# 0w,6:j ;*A%%B gW$:yDz
b-3_t-uns_id-104	A string of lowercase letters or digits, 3 of either on. Must contain i. Must start in 2 lowercase letteres or 2 digits and end in 2 lowercase letters or digits.	and(repeatatleast(or(<low>,or(<spec>,<num>)),1),and(contain(or(repeat(<low>,3),repeat(<num>,3))),and(contain(<i>),and(endwith(or(repeat(<low>,2),repeat(<num>,2))),startwith(or(repeat(<low>,2),repeat(<num>,2)))))))	ed;eip ih!=#;,!.%#jsq izd ih!=#;,!.%#217 sf$;i+=_6*@;-_hkq ysi	10_004 60==k=_fi if3@$hdv% yi=@+!=,-^-%166: _3@3!!#$macim =w6g3!=&*=^sit
b-3_t-uns_id-104	A string with lowercase letters, numbers and special characters. It must contain 3 lowercase numbers or letters and 'i' and should start and end with either 2 lowercase numbers or letters.	and(repeatatleast(or(<low>,or(<spec>,<num>)),1),and(contain(or(repeat(<low>,3),repeat(<num>,3))),and(contain(<i>),and(endwith(or(repeat(<low>,2),repeat(<num>,2))),startwith(or(repeat(<low>,2),repeat(<num>,2)))))))	ed;eip ih!=#;,!.%#jsq izd ih!=#;,!.%#217 sf$;i+=_6*@;-_hkq ysi	10_004 60==k=_fi if3@$hdv% yi=@+!=,-^-%166: _3@3!!#$macim =w6g3!=&*=^sit
b-3_t-uns_id-105	"A string can be any length, but it must have at least one capital letter. It must start with a letter, but it can't start with ""Ciy""."	and(and(startwith(<let>),not(startwith(const(<Ciy>)))),contain(<cap>))	ng7u^$g0Cba CizY%oRYt Cy ClQ=rcs.CM^V.L8aZ9 ng7u^$g0x,E b48G	Ciy@coX454 ea42nt CiyH3U*L5 ea422i Ciymde CiyRJL@UuHkv^
b-3_t-uns_id-105	The string has 1 or more characters and must start with a letter and contain a capital letter. It cannot start with 'Ciy'.	and(and(startwith(<let>),not(startwith(const(<Ciy>)))),contain(<cap>))	ng7u^$g0Cba CizY%oRYt Cy ClQ=rcs.CM^V.L8aZ9 ng7u^$g0x,E b48G	Ciy@coX454 ea42nt CiyH3U*L5 ea422i Ciymde CiyRJL@UuHkv^
b-3_t-uns_id-105	A string consists of letters, numbers, and special characters.  It must contain a Capital Letter and it must not start with the letters Ciy.	and(and(startwith(<let>),not(startwith(const(<Ciy>)))),contain(<cap>))	ng7u^$g0Cba CizY%oRYt Cy ClQ=rcs.CM^V.L8aZ9 ng7u^$g0x,E b48G	Ciy@coX454 ea42nt CiyH3U*L5 ea422i Ciymde CiyRJL@UuHkv^
b-3_t-uns_id-11	"There is a string of numbers that can be any length. It can't contain any ""2""s."	and(repeatatleast(<num>,1),not(contain(<2>)))	1014040111094 19 9114 1014040111006 860164831075 50130146880	Rs0d6 L10W0B6EEVo 502 99672916590 49141m1yA1 127525171439
b-3_t-uns_id-11	A string of digits not containing the number '2'.	and(repeatatleast(<num>,1),not(contain(<2>)))	1014040111094 19 9114 1014040111006 860164831075 50130146880	Rs0d6 L10W0B6EEVo 502 99672916590 49141m1yA1 127525171439
b-3_t-uns_id-11	The string can allow any number except for 2.	and(repeatatleast(<num>,1),not(contain(<2>)))	1014040111094 19 9114 1014040111006 860164831075 50130146880	Rs0d6 L10W0B6EEVo 502 99672916590 49141m1yA1 127525171439
b-3_t-uns_id-112	"A string of letters is no longer than nine characters. It must contain ""fx"" and end with a ""P"". It can't start with ""lxx""."	and(repeatatleast(<let>,1),and(repeatrange(<any>,0,9),and(contain(const(<fx>)),and(endwith(<P>),not(startwith(const(<Ixx>)))))))	fWDfxP PHBfxgCP PHBfefxP GhEHfxP MZfxP efxP	IxxdbZfxP IxHzTPXP CfwadjEfxP IxxfxPP CfwadjfxNP CfwadjffxP
b-3_t-uns_id-112	The string must be less 10 letters and end in a P. It cannot start with lxx. fx must be somewhere in the string.	and(repeatatleast(<let>,1),and(repeatrange(<any>,0,9),and(contain(const(<fx>)),and(endwith(<P>),not(startwith(const(<Ixx>)))))))	fWDfxP PHBfxgCP PHBfefxP GhEHfxP MZfxP efxP	IxxdbZfxP IxHzTPXP CfwadjEfxP IxxfxPP CfwadjfxNP CfwadjffxP
b-3_t-uns_id-112	"A string less than 9letters it must contain ""fx"", the last letter must be a capital must be ""P"", and the first section cannot be ""lxx""."	and(repeatatleast(<let>,1),and(repeatrange(<any>,0,9),and(contain(const(<fx>)),and(endwith(<P>),not(startwith(const(<Ixx>)))))))	fWDfxP PHBfxgCP PHBfefxP GhEHfxP MZfxP efxP	IxxdbZfxP IxHzTPXP CfwadjEfxP IxxfxPP CfwadjfxNP CfwadjffxP
b-3_t-uns_id-113	A string starting with three lower case letters except 3 'j's then followed by any combination of special characters or lower case letters.	and(and(startwith(repeat(<low>,3)),not(startwith(repeat(<j>,3)))),contain(or(<spec>,<low>)))	jdm-u$L39z:kNI jjbp jjfKmm jbqVH joqlx8#j!YZG.nC8L jjloGWFdNz&vG	jjje1Ks9 jjj jjjTxeeyTH&S jjj!84Ny3d jjjOJce=%6W#.JzGw$=% jjjlHi;qqqWuQX-VL
b-3_t-uns_id-113	A string of unlimited length which must contain a special character and a lowercase letter, which starts with a sequence of any three lowercase letters except three j's.	and(and(startwith(repeat(<low>,3)),not(startwith(repeat(<j>,3)))),contain(or(<spec>,<low>)))	jdm-u$L39z:kNI jjbp jjfKmm jbqVH joqlx8#j!YZG.nC8L jjloGWFdNz&vG	jjje1Ks9 jjj jjjTxeeyTH&S jjj!84Ny3d jjjOJce=%6W#.JzGw$=% jjjlHi;qqqWuQX-VL
b-3_t-uns_id-113	A string that can contain lower case letters of special characters. It must begin with 3 lower case letters, but cannot start with 'jjj'	and(and(startwith(repeat(<low>,3)),not(startwith(repeat(<j>,3)))),contain(or(<spec>,<low>)))	jdm-u$L39z:kNI jjbp jjfKmm jbqVH joqlx8#j!YZG.nC8L jjloGWFdNz&vG	jjje1Ks9 jjj jjjTxeeyTH&S jjj!84Ny3d jjjOJce=%6W#.JzGw$=% jjjlHi;qqqWuQX-VL
b-3_t-uns_id-114	A string starting with a special character with an overall length of 4-9 special characters or capital letters.	and(repeatatleast(or(<spec>,<cap>),1),and(repeatrange(<any>,4,9),startwith(<spec>)))	@:R;;= =A^. =&,@$=;!= =H_== @:R;;S =A^C	@::_!!;!^_ T=%Y&;=^% Q%$! I,!=^ T=%Y&;=^= Q%$$
b-3_t-uns_id-114	The string is 4 to 9 characters long consisting of capital letters and/or special characters and must begin with a special character.	and(repeatatleast(or(<spec>,<cap>),1),and(repeatrange(<any>,4,9),startwith(<spec>)))	@:R;;= =A^. =&,@$=;!= =H_== @:R;;S =A^C	@::_!!;!^_ T=%Y&;=^% Q%$! I,!=^ T=%Y&;=^= Q%$$
b-3_t-uns_id-114	Single string with 4 to 9 characters that must be special characters or capital letters. It must start with a special character.	and(repeatatleast(or(<spec>,<cap>),1),and(repeatrange(<any>,4,9),startwith(<spec>)))	@:R;;= =A^. =&,@$=;!= =H_== @:R;;S =A^C	@::_!!;!^_ T=%Y&;=^% Q%$! I,!=^ T=%Y&;=^= Q%$$
b-3_t-uns_id-116	"A string can be any length, but it can't use special characters. Any lowercase letters must appear after a capital letter. It can't start with a lowercase letter. It must end with two lowercase letters, but not ""gd""."	and(not(startwith(<low>)),and(not(contain(<spec>)),and(and(endwith(repeat(<low>,2)),not(endwith(const(<gd>)))),and(not(startwith(<low>)),not(contain(concat(notcc(<let>),<low>)))))))	9Dfghl31Wg0HkNig HP14Ig77Sga 4Yc9GneM2P44974Dogf 1NfggYVd6Sldggqbp 6VCggfb Zgg	Fa=^^Rne D;Eguc_=Ybgsrf 0Wgfyzgd %,=2_+Klvog W04J9Jgdgfgd HegciqgaLe9Jfigd
b-3_t-uns_id-116	We want to match strings of alphanumeric characters that do not start with a lowercase character. The ending must consist of 2 lowercase characters, but the sequence 'gd' is not allowed. If any lowercase characters are present they must follow after a letter.	and(not(startwith(<low>)),and(not(contain(<spec>)),and(and(endwith(repeat(<low>,2)),not(endwith(const(<gd>)))),and(not(startwith(<low>)),not(contain(concat(notcc(<let>),<low>)))))))	9Dfghl31Wg0HkNig HP14Ig77Sga 4Yc9GneM2P44974Dogf 1NfggYVd6Sldggqbp 6VCggfb Zgg	Fa=^^Rne D;Eguc_=Ybgsrf 0Wgfyzgd %,=2_+Klvog W04J9Jgdgfgd HegciqgaLe9Jfigd
b-3_t-uns_id-116	The string starts off with a character that cannot be lowercase, and following cannot be a special character and if lowercase must be after letter. Next are two lowercase letters that are not gd.	and(not(startwith(<low>)),and(not(contain(<spec>)),and(and(endwith(repeat(<low>,2)),not(endwith(const(<gd>)))),and(not(startwith(<low>)),not(contain(concat(notcc(<let>),<low>)))))))	9Dfghl31Wg0HkNig HP14Ig77Sga 4Yc9GneM2P44974Dogf 1NfggYVd6Sldggqbp 6VCggfb Zgg	Fa=^^Rne D;Eguc_=Ybgsrf 0Wgfyzgd %,=2_+Klvog W04J9Jgdgfgd HegciqgaLe9Jfigd
b-3_t-uns_id-117	"A string can be any length, and it may use letters, numbers, and ""."". It can't have three letters in a row. It must contain a ""Q"" or ""D"", and it must have at least one instance of two letters in a row. It can't begin with three numbers followed by a ""6""."	and(repeatatleast(or(<num>,or(<let>,<.>)),1),and(not(startwith(concat(repeat(<num>,3),<6>))),and(not(contain(repeat(<let>,3))),and(contain(or(<Q>,<D>)),contain(repeat(<let>,2))))))	.Q4O2j1oU8wt.0..8.lB 6T.JR3xo3Q .W9S.WQ .D..c.MQ54lN.. cD9Wy2TP.8..Qv.m6Da D4Au	55OQVd004w..T. 0UB8PT.2T 7286Q5JC.O7.8 VVDl..po .JQP.7 AX.AB..
b-3_t-uns_id-117	The string can have digits, letters, or '.'. It cannot start with 3 digits followed by a '6'. It cannot have 3 letters in a row. It must have a 'Q' or a 'D' and must have 2 letters.	and(repeatatleast(or(<num>,or(<let>,<.>)),1),and(not(startwith(concat(repeat(<num>,3),<6>))),and(not(contain(repeat(<let>,3))),and(contain(or(<Q>,<D>)),contain(repeat(<let>,2))))))	.Q4O2j1oU8wt.0..8.lB 6T.JR3xo3Q .W9S.WQ .D..c.MQ54lN.. cD9Wy2TP.8..Qv.m6Da D4Au	55OQVd004w..T. 0UB8PT.2T 7286Q5JC.O7.8 VVDl..po .JQP.7 AX.AB..
b-3_t-uns_id-117	String is as long as wanted but cannot have 3. Must have Q or D and must have 2 letters. Can have periods or not.	and(repeatatleast(or(<num>,or(<let>,<.>)),1),and(not(startwith(concat(repeat(<num>,3),<6>))),and(not(contain(repeat(<let>,3))),and(contain(or(<Q>,<D>)),contain(repeat(<let>,2))))))	.Q4O2j1oU8wt.0..8.lB 6T.JR3xo3Q .W9S.WQ .D..c.MQ54lN.. cD9Wy2TP.8..Qv.m6Da D4Au	55OQVd004w..T. 0UB8PT.2T 7286Q5JC.O7.8 VVDl..po .JQP.7 AX.AB..
b-3_t-uns_id-118	The string must end in a special character or digit. Also any digit in the string must have a letter immediately before it. Therefore, the string cannot begin with a digit.	and(not(endwith(<let>)),and(not(startwith(<num>)),not(contain(concat(notcc(<let>),<num>)))))	!T&e0s4=;n7_^_c#=^ ^k^J,^_= w_ :c1Jt_A_&G3_. #$&;_.=+: @k_;_;clT!	E3::.M_:_H %5*!q^^%!0_ R7_=A @;:X_0^S4 U *:%;5
b-3_t-uns_id-118	This pattern matches any string that does not end with a letter, and where all used digits must be after a letter.	and(not(endwith(<let>)),and(not(startwith(<num>)),not(contain(concat(notcc(<let>),<num>)))))	!T&e0s4=;n7_^_c#=^ ^k^J,^_= w_ :c1Jt_A_&G3_. #$&;_.=+: @k_;_;clT!	E3::.M_:_H %5*!q^^%!0_ R7_=A @;:X_0^S4 U *:%;5
b-3_t-uns_id-118	A string consisting of any characters, with any digits coming after a letter, and ending with anything but a letter.	and(not(endwith(<let>)),and(not(startwith(<num>)),not(contain(concat(notcc(<let>),<num>)))))	!T&e0s4=;n7_^_c#=^ ^k^J,^_= w_ :c1Jt_A_&G3_. #$&;_.=+: @k_;_;clT!	E3::.M_:_H %5*!q^^%!0_ R7_=A @;:X_0^S4 U *:%;5
b-3_t-uns_id-119	A string of 5 to 9 characters. It should have a capital letter and cannot end in three consecutive dashes. No numbers should be followed by special characters.	and(repeatrange(<any>,5,9),and(not(contain(concat(<num>,<spec>))),and(contain(<cap>),not(endwith(repeat(<->,3))))))	W,-Q. 3d=$,4eZt =%;n_K.D W,-Q4 1O-9Z6y 3d=$,43lA	V.--- **w.% :H...--- 4+V-- -**73h6 wR8t
b-3_t-uns_id-119	"The length of the entire string must be between five and nine characters. You cannot have a numeral followed by a special character. There must be atleast one capital letter. The end of the string cannot end on three consecutive ""-"" symbols."	and(repeatrange(<any>,5,9),and(not(contain(concat(<num>,<spec>))),and(contain(<cap>),not(endwith(repeat(<->,3))))))	W,-Q. 3d=$,4eZt =%;n_K.D W,-Q4 1O-9Z6y 3d=$,43lA	V.--- **w.% :H...--- 4+V-- -**73h6 wR8t
b-3_t-uns_id-119	The string cannot have a digit followed by special character, must have capital, cannot end with 3 '-' and the overall length is 5 - 9.	and(repeatrange(<any>,5,9),and(not(contain(concat(<num>,<spec>))),and(contain(<cap>),not(endwith(repeat(<->,3))))))	W,-Q. 3d=$,4eZt =%;n_K.D W,-Q4 1O-9Z6y 3d=$,43lA	V.--- **w.% :H...--- 4+V-- -**73h6 wR8t
b-3_t-uns_id-12	"A string of lowercase letters is four to eight characters long. It can't start with ""v"", and it must end with ""wy""."	and(repeatatleast(<low>,1),and(repeatrange(<any>,4,8),and(endwith(const(<wy>)),not(startwith(<v>)))))	wgwy nkvyxwy xprwy cnkwy cnxwy ynxkrmwy	juvjwwfv wBwy ysKlkwy nXwwy KUwy vsetkwy
b-3_t-uns_id-12	The string allows for any lowercase letters.  It does not allow the string to start with the lowercase letter v.  It does however require that the string end with the lowercase letters wy.  The string should be between 4-8 in length.	and(repeatatleast(<low>,1),and(repeatrange(<any>,4,8),and(endwith(const(<wy>)),not(startwith(<v>)))))	wgwy nkvyxwy xprwy cnkwy cnxwy ynxkrmwy	juvjwwfv wBwy ysKlkwy nXwwy KUwy vsetkwy
b-3_t-uns_id-12	A string of 4-8 lowercase letters that doesn't start with 'v' and ends with 'wy'.	and(repeatatleast(<low>,1),and(repeatrange(<any>,4,8),and(endwith(const(<wy>)),not(startwith(<v>)))))	wgwy nkvyxwy xprwy cnkwy cnxwy ynxkrmwy	juvjwwfv wBwy ysKlkwy nXwwy KUwy vsetkwy
b-3_t-uns_id-121	We want to match any string that contains at least 2 letters.	contain(repeat(<let>,2))	7_M0E_^s-__I_6uO^ x5Lb 7_M0E_^s-__IzJEaD _t&28:h_-@SD KG 38N^^B*s^I9qMqsW#ws	^ w1b+^@d_%W_& %X;%r6.b_l__, ^M G83e T__a5
b-3_t-uns_id-121	A string should contain 2 letters.	contain(repeat(<let>,2))	7_M0E_^s-__I_6uO^ x5Lb 7_M0E_^s-__IzJEaD _t&28:h_-@SD KG 38N^^B*s^I9qMqsW#ws	^ w1b+^@d_%W_& %X;%r6.b_l__, ^M G83e T__a5
b-3_t-uns_id-121	The string which contains two letters.	contain(repeat(<let>,2))	7_M0E_^s-__I_6uO^ x5Lb 7_M0E_^s-__IzJEaD _t&28:h_-@SD KG 38N^^B*s^I9qMqsW#ws	^ w1b+^@d_%W_& %X;%r6.b_l__, ^M G83e T__a5
b-3_t-uns_id-124	A string of any amount of numbers,  characters or letters except a digit cannot be followed by a letter.	not(contain(concat(<num>,<let>)))	%& 0.9;c41$9#8^ ,&A2-f#9+#4$3;C+J V-#,o$2=20^+2=6=-G: ,H^T$5* 3_L0!Dhg&u,ya	-QrX+2:+f8D M,!Z&2^29d *!!5z 87^Th9_7_98u M,!Z&2^2IK *!!5C
b-3_t-uns_id-124	The string can contain 1 or more characters of any type, but must not contain a digit followed by a letter.	not(contain(concat(<num>,<let>)))	%& 0.9;c41$9#8^ ,&A2-f#9+#4$3;C+J V-#,o$2=20^+2=6=-G: ,H^T$5* 3_L0!Dhg&u,ya	-QrX+2:+f8D M,!Z&2^29d *!!5z 87^Th9_7_98u M,!Z&2^2IK *!!5C
b-3_t-uns_id-124	A string that should not contain a number followed by a letter.	not(contain(concat(<num>,<let>)))	%& 0.9;c41$9#8^ ,&A2-f#9+#4$3;C+J V-#,o$2=20^+2=6=-G: ,H^T$5* 3_L0!Dhg&u,ya	-QrX+2:+f8D M,!Z&2^29d *!!5z 87^Th9_7_98u M,!Z&2^2IK *!!5C
b-3_t-uns_id-125	"A string is no longer than ten characters. It can't use special characters, and it can't use ""wm"". It has to start with a number, and it has to end with a capital letter."	and(repeatrange(<any>,0,10),and(not(contain(<spec>)),and(endwith(<cap>),and(not(startwith(<let>)),not(contain(const(<wm>)))))))	1a3W 1awC 2EWz6wwO 5oL 7j5w81zwX 5zK	8wQdqweweo @yO,bbyY KwvV 54wmH ^yQ _uw4UyrwJE
b-3_t-uns_id-125	My string start of with a numeric digit. It can not contain wm or any special character and must end in a capital letter. The overall length is less that 10.	and(repeatrange(<any>,0,10),and(not(contain(<spec>)),and(endwith(<cap>),and(not(startwith(<let>)),not(contain(const(<wm>)))))))	1a3W 1awC 2EWz6wwO 5oL 7j5w81zwX 5zK	8wQdqweweo @yO,bbyY KwvV 54wmH ^yQ _uw4UyrwJE
b-3_t-uns_id-125	The string has either 10 characters or less than 10 characters. The string does not have special characters and does not contain the letters wm. The string does not start with a letter and the string ends with capital letters.	and(repeatrange(<any>,0,10),and(not(contain(<spec>)),and(endwith(<cap>),and(not(startwith(<let>)),not(contain(const(<wm>)))))))	1a3W 1awC 2EWz6wwO 5oL 7j5w81zwX 5zK	8wQdqweweo @yO,bbyY KwvV 54wmH ^yQ _uw4UyrwJE
b-3_t-uns_id-129	A string starts with a digit and has any number of non-letter characters following.	and(not(contain(<let>)),startwith(<num>))	1___^,^^__^^_:^@ 54;^^^8_8$& 4_3=8^^0%13___^^4^ 1^_1^_9_-2^_^%61^-,= 4_3=8^^0%13___^^4# 5^^^^__	72q.yvQhq!_ 0O -%5:_&^___!^ ^__^^%@ ^__^^_. *9+4
b-3_t-uns_id-129	The string shall start with any number.  It should not contain any letters.	and(not(contain(<let>)),startwith(<num>))	1___^,^^__^^_:^@ 54;^^^8_8$& 4_3=8^^0%13___^^4^ 1^_1^_9_-2^_^%61^-,= 4_3=8^^0%13___^^4# 5^^^^__	72q.yvQhq!_ 0O -%5:_&^___!^ ^__^^%@ ^__^^_. *9+4
b-3_t-uns_id-129	A string with no letters and the first item is a number.	and(not(contain(<let>)),startwith(<num>))	1___^,^^__^^_:^@ 54;^^^8_8$& 4_3=8^^0%13___^^4^ 1^_1^_9_-2^_^%61^-,= 4_3=8^^0%13___^^4# 5^^^^__	72q.yvQhq!_ 0O -%5:_&^___!^ ^__^^%@ ^__^^_. *9+4
b-3_t-uns_id-131	A string with an overall length of 5-8 digits,  numbers orcharacters except the letters PW.	and(repeatrange(<any>,5,8),not(contain(const(<PW>))))	_8MSRoPi LP$YPTz _8MSRoPO PSPcPw PSPcjk LP$YPT6	PU4PWk r8%PW PUPPLPW dPP1 PUPPPW: r8PWE
b-3_t-uns_id-131	The string contains 5 to 8 characters of any type, but must not contain 'PW'.	and(repeatrange(<any>,5,8),not(contain(const(<PW>))))	_8MSRoPi LP$YPTz _8MSRoPO PSPcPw PSPcjk LP$YPT6	PU4PWk r8%PW PUPPLPW dPP1 PUPPPW: r8PWE
b-3_t-uns_id-131	The length of the string must be a minimum of 5 and a maximum of 8. The string must not contain the letters 'PW' in that particular sequence.	and(repeatrange(<any>,5,8),not(contain(const(<PW>))))	_8MSRoPi LP$YPTz _8MSRoPO PSPcPw PSPcjk LP$YPT6	PU4PWk r8%PW PUPPLPW dPP1 PUPPPW: r8PWE
b-3_t-uns_id-134	The string has no rules except the final 3 digits must be ACK.	endwith(const(<ACK>))	#A_+5;3A:AA.AiACCACK ABA@nACGHAA$AfACK *88&nAAACA7ACAABACK qA+oA8%A8AAz^ACK ABA@nACGHAA$ACACK *88&nAAACA7ACAAAACK	7O,9JwAZ#%y ATAB+oA0 w,AC %8 #AI6q!ApaA;AC w,nA
b-3_t-uns_id-134	The string must end with the letters 'ACK'.	endwith(const(<ACK>))	#A_+5;3A:AA.AiACCACK ABA@nACGHAA$AfACK *88&nAAACA7ACAABACK qA+oA8%A8AAz^ACK ABA@nACGHAA$ACACK *88&nAAACA7ACAAAACK	7O,9JwAZ#%y ATAB+oA0 w,AC %8 #AI6q!ApaA;AC w,nA
b-3_t-uns_id-134	A string of unlimited length of any characters followed by 'ACK'.	endwith(const(<ACK>))	#A_+5;3A:AA.AiACCACK ABA@nACGHAA$AfACK *88&nAAACA7ACAABACK qA+oA8%A8AAz^ACK ABA@nACGHAA$ACACK *88&nAAACA7ACAAAACK	7O,9JwAZ#%y ATAB+oA0 w,AC %8 #AI6q!ApaA;AC w,nA
b-3_t-uns_id-137	A string is no longer than nine characters. It must have a lowercase letter. Any capital letter must appear before a lowercase letter. It can't end with a special character.	and(repeatrange(<any>,0,9),and(contain(<low>),and(and(not(endwith(<cap>)),not(contain(concat(<cap>,notcc(<low>))))),not(endwith(<spec>)))))	^Aw!6 ^,l ^f Er%Jw&^=2 ^Aw4h uq	XI*i::$$k .0.5 KmeYtTs4&6 .0=0 ^_Wc8pZ0 4D.Ha%j
b-3_t-uns_id-137	The string is less than or equal to nine characters. There must be a lowercase letter and if there is a capital letter it has to be followed by the lowercase. The last character is not a special character.	and(repeatrange(<any>,0,9),and(contain(<low>),and(and(not(endwith(<cap>)),not(contain(concat(<cap>,notcc(<low>))))),not(endwith(<spec>)))))	^Aw!6 ^,l ^f Er%Jw&^=2 ^Aw4h uq	XI*i::$$k .0.5 KmeYtTs4&6 .0=0 ^_Wc8pZ0 4D.Ha%j
b-3_t-uns_id-137	The string must have up to 9 characters of any type. It must have at least 1 lowercase letter, must not end with a special characters, and any capital letters must precede lowercase letters.	and(repeatrange(<any>,0,9),and(contain(<low>),and(and(not(endwith(<cap>)),not(contain(concat(<cap>,notcc(<low>))))),not(endwith(<spec>)))))	^Aw!6 ^,l ^f Er%Jw&^=2 ^Aw4h uq	XI*i::$$k .0.5 KmeYtTs4&6 .0=0 ^_Wc8pZ0 4D.Ha%j
b-3_t-uns_id-139	The string has 1 or more of any type of character. Any capital letters must be after a lowercase letter.	and(not(startwith(<cap>)),not(contain(concat(notcc(<let>),<cap>))))	^+=^@ia^eWs_n_ b$ zVZ __0*e_v^^_u, rS&h_p^ ^+=^@ia^eWs_nT	Gvx_ NF G7nE_0^.2*#_3 Gvx. A%6@__k__fF E_vHN
b-3_t-uns_id-139	Single string that must have letters before capital	and(not(startwith(<cap>)),not(contain(concat(notcc(<let>),<cap>))))	^+=^@ia^eWs_n_ b$ zVZ __0*e_v^^_u, rS&h_p^ ^+=^@ia^eWs_nT	Gvx_ NF G7nE_0^.2*#_3 Gvx. A%6@__k__fF E_vHN
b-3_t-uns_id-139	The only rule that the string follows is if there is to be a Capital Letter it must follow another letter.	and(not(startwith(<cap>)),not(contain(concat(notcc(<let>),<cap>))))	^+=^@ia^eWs_n_ b$ zVZ __0*e_v^^_u, rS&h_p^ ^+=^@ia^eWs_nT	Gvx_ NF G7nE_0^.2*#_3 Gvx. A%6@__k__fF E_vHN
b-3_t-uns_id-14	A string is no longer than ten characters. It can't start with a special character followed by two letters.	and(repeatatleast(or(<spec>,or(<let>,<num>)),1),and(repeatrange(<any>,0,10),not(startwith(concat(<spec>,repeat(<let>,2))))))	:%=^==,Qz !=1!_+=! = ;@+O# !@&c 2^4_==e	+S^_JR^J=*^ ^yyf7O !LuC2,!.- =hD#= +S^_JR^J=*+ ^yyf71
b-3_t-uns_id-14	We want to match all strings with less than 11 characters that satisfy the following restriction: The start of the string must not consist of a special character followed by 2 letters.	and(repeatatleast(or(<spec>,or(<let>,<num>)),1),and(repeatrange(<any>,0,10),not(startwith(concat(<spec>,repeat(<let>,2))))))	:%=^==,Qz !=1!_+=! = ;@+O# !@&c 2^4_==e	+S^_JR^J=*^ ^yyf7O !LuC2,!.- =hD#= +S^_JR^J=*+ ^yyf71
b-3_t-uns_id-14	A string of 10 or less which allows special characters, numbers and letters. It can't start with a special character follwed by 2 letters.	and(repeatatleast(or(<spec>,or(<let>,<num>)),1),and(repeatrange(<any>,0,10),not(startwith(concat(<spec>,repeat(<let>,2))))))	:%=^==,Qz !=1!_+=! = ;@+O# !@&c 2^4_==e	+S^_JR^J=*^ ^yyf7O !LuC2,!.- =hD#= +S^_JR^J=*+ ^yyf71
b-3_t-uns_id-140	"A string can be any length, and it may use lowercase letters, ""Z"", and ""Y""."	repeatatleast(or(<low>,or(<Z>,<Y>)),1)	dpYzraZbyZqivt cZxZZzYrtYYp ZlZud nZZZcg ynYkrtcZZa fYZpYYYkZ	tdpEv ufJeVO vqKNZQIiJUN vqKNZQIiJkR WbgfNcfa
b-3_t-uns_id-140	A string that consists of lowercase characters. The capital letters 'Z' and 'Y' are allowed as well.	repeatatleast(or(<low>,or(<Z>,<Y>)),1)	dpYzraZbyZqivt cZxZZzYrtYYp ZlZud nZZZcg ynYkrtcZZa fYZpYYYkZ	tdpEv ufJeVO vqKNZQIiJUN vqKNZQIiJkR WbgfNcfa
b-3_t-uns_id-140	The string only allows lowercase letters and the Capital letters Z and Y.	repeatatleast(or(<low>,or(<Z>,<Y>)),1)	dpYzraZbyZqivt cZxZZzYrtYYp ZlZud nZZZcg ynYkrtcZZa fYZpYYYkZ	tdpEv ufJeVO vqKNZQIiJUN vqKNZQIiJkR WbgfNcfa
b-3_t-uns_id-141	The string shall only consist of numbers, lowercase letters, and special characters.  The string must contain at least one number and one special character.	and(repeatatleast(or(<num>,or(<low>,<spec>)),1),and(contain(<spec>),contain(<num>)))	3!7_u@1a6l!l q!!_9q_,m@^:@@& 3!7_u@1a6l!! ,7@#hj^=84#,%a-!!. 5+%y_@m$5!=_=-k# 5+%y_@m$5!=_=-ki	!:$!^!#om _s!: ce0904e u9K_l1!==$3=! @&=;+_@!!; $yv$M=^_^1^!
