problem_id	description	regex	pos_examples	neg_examples
b-3_t-sep_id-40	Three strings separated by semicolons. First string is n or m, then optional 3 to 4 lowercase letters, followed by a semicolon. Second and third strings are a repeat of the first, but the final string doesn't end in a semicolon.	concat(concat(or(<n>,<m>),optional(repeatrange(<low>,3,4))),star(concat(<;>,concat(or(<n>,<m>),optional(repeatrange(<low>,3,4))))))	nebw nhamu;nxuds n;mooug;m m;m;n;nwnu;m nbhf;nshzd;n;m m;msff;n;m;m	cjui;cftgk r;r;rvfq qqgt;q;q;q;qwtp;q q;qownn;q;q;q qadby;qnxdw;q;qutz q;q;q;q;qchsl;q
b-3_t-sep_id-45	The first part of the string can have lowercase and/or capital letters and there must be 3 or less than 3 characters. There cannot be three lowercase letters. There is then a dash followed by the same standards from the first part of the string.  Next is another dash and following cannot be two letters at the front and there are letters and digits allowed.	concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,and(repeatatleast(or(<let>,<num>),1),not(startwith(repeat(<let>,2))))))))	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap
b-3_t-sep_id-45	A string consisting of three parts separated by dashes. The first two parts contains any lowercase or capital letters, cannot be greater than three, and cannot be three lowercase letters. The third part can be any combination of letters or digits, but cannot start with two letters.	concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,and(repeatatleast(or(<let>,<num>),1),not(startwith(repeat(<let>,2))))))))	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap
b-3_t-sep_id-54	There is a list of an indeterminate number of strings of numbers. Each string can be no longer than three digits.	concat(and(repeatatleast(<num>,1),repeatrange(<any>,0,3)),star(concat(<,>,and(repeatatleast(<num>,1),repeatrange(<any>,0,3)))))	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6
b-3_t-sep_id-54	"A list of 3 dash separated strings. All dash consist in digit in lengh <=3, all dash is separete with "",""."	concat(and(repeatatleast(<num>,1),repeatrange(<any>,0,3)),star(concat(<,>,and(repeatatleast(<num>,1),repeatrange(<any>,0,3)))))	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6
b-3_t-sep_id-55	A list of at least one string that consists of leter or digit. The strings must be dot separated	concat(repeatatleast(or(<let>,<num>),1),star(concat(<.>,repeatatleast(or(<let>,<num>),1))))	r7a4M m.y2851SZ3 m.8I7Z5j9O.E znFDsN4319Tn8.3.s.8 Ys.A9.Mq Ys.A9.ML	*a=$z e4U#,_*u. q_! =5%!7r5Gq#_#& !^=,=$1D q_=
b-3_t-sep_id-59	A list of 3 comma separated strings. The first string starts with 3 or more letters. The second string contains 2 letters in lowercase. The third string contains the letter 'P' or the letter 'v'	concat(repeatatleast(<let>,3),concat(<,>,concat(repeat(<low>,2),concat(<,>,or(<P>,<v>)))))	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j
b-3_t-sep_id-59	The first part of the string has more than 3 letters and then a comma which is followed by 2 lowercase letters after which there is a comma. The string ends with either letter P or letter v.	concat(repeatatleast(<let>,3),concat(<,>,concat(repeat(<low>,2),concat(<,>,or(<P>,<v>)))))	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j
b-3_t-sep_id-6	A list of 3 comma separated strings. The first and third string may contain letters and digits. The second string may contain letters and digits, the number of letters can't be 3 and the string cannot end with a digit.	concat(repeatatleast(or(<let>,<num>),1),concat(<,>,concat(and(repeatatleast(or(<let>,<num>),1),and(not(contain(repeat(<let>,3))),not(endwith(<num>)))),concat(<,>,repeatatleast(or(<let>,<num>),1)))))	JqBOLTH,5q,Mos0ogeZ0 dbM,h,3 dbM,h,T Rg,A,X X8,v,773l21JU h8gBa,MZ,D	uH,46Jy3,Za6e4r 1,Hv1o5t7sg4,lEE 2u,4,MV0 M,VU8JE4,1u Jr4m,2,5LS SOk,aH1Pu4,iM4B
b-3_t-sep_id-61	The string has 3 dot-separated substrings. The first substring has 2 to 4 lowercase letters. The second substring has 4 capital letters. The final substring has 3 to 5 digits and/or letters of any case.	concat(repeatrange(<low>,2,4),concat(<.>,concat(repeat(<cap>,4),concat(<.>,and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,3,5))))))	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q
b-3_t-sep_id-61	The first string must content 2 to 4 lowercase, second string must have 4 capital and third string allow capital, digit or lowercase and the length must be 2 to 4	concat(repeatrange(<low>,2,4),concat(<.>,concat(repeat(<cap>,4),concat(<.>,and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,3,5))))))	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q
b-3_t-sep_id-63	a list of 3 comma separated strings. All 3 strings start with NO or sFH followed by an optional capital letter.	concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(or(const(<NO>),const(<sFH>)),optional(<cap>))))))	NOC,sFH,sFHX NO,sFHQ,sFHU sFHN,sFHJ,sFHW NOG,sFHC,sFHI NOC,sFHH,sFH sFHK,sFH,sFHC	yUTT,sFHM,sFH sFH,sFH,XP jLl,sFHQ,NO BXi,sFH,NO NOET,sFHA,NOD NODB,sFH,NO
b-3_t-sep_id-63	"This is a list of three strings separated by commas, each string is composed by either ""NO"" or ""sFH"" substrings, followed optionally by a capital letter."	concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(or(const(<NO>),const(<sFH>)),optional(<cap>))))))	NOC,sFH,sFHX NO,sFHQ,sFHU sFHN,sFHJ,sFHW NOG,sFHC,sFHI NOC,sFHH,sFH sFHK,sFH,sFHC	yUTT,sFHM,sFH sFH,sFH,XP jLl,sFHQ,NO BXi,sFH,NO NOET,sFHA,NOD NODB,sFH,NO
b-3_t-sep_id-65	Three strings separated by dashes. First string is 2 to 3 letters or digits, followed by a dash. Second string is 2 to 5 I's followed by a dash. Final string is 3 or more letters and then 2 to 3 capital letters.	concat(and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatrange(<any>,2,3)),concat(<->,concat(repeatrange(<I>,2,4),concat(<->,concat(repeatatleast(<let>,3),repeatrange(<cap>,2,3))))))	5dM-II-veSTkQACJ 8t4-III-nLmCDsqWF 3ZC-IIII-ZJKEJ MSR-III-iFMBaIR MjK-III-svxjujZsBQ GZ-II-IvMOP	78-I-SAOBZ xf-IIII-JIkJKROEIoD 5J9-III-EsHwYlyrO 78-I-StlDW bfL-I-ituoOC kuf-II-ZAwNiURYnlyL
b-3_t-sep_id-67	The string allows for any letters or digits.  It must also include 2 dashes separated by letters or digits.	concat(repeatatleast(or(<let>,<num>),1),concat(<->,concat(repeatatleast(or(<let>,<num>),1),concat(<->,repeatatleast(or(<let>,<num>),1)))))	0QZOe-y-f uJ-P5my655O-A8 0QZOe-y-4 zYB62-h8xJ31e-JJ T-nh-29bg9c YuGy2lQ-U93x41-9TGQ	
b-3_t-sep_id-69	There is a list of three comma separated strings. The first can use lowercase letters and numbers, and it cannot be longer than four characters. It must end with three numbers or three lowercase letters. The other two strings can be any length and can use lowercase letters and numbers.	concat(and(repeatatleast(or(<low>,<num>),1),and(repeatrange(<any>,0,4),endwith(or(repeat(<num>,3),repeat(<low>,3))))),concat(<,>,concat(repeatatleast(or(<low>,<num>),1),concat(<,>,repeatatleast(or(<low>,<num>),1)))))	5alh,m,8o qxp,5,f tfcr,2,pxt f943,0,5294z02q7k9n tfcr,2,px3 5gra,1ie0,ht0px214uf	zvjp,3uvm1,Uw0A 479,o,MgVS0STdFg6G zvjp,3uvm1,Uw01 jpu,s6,1jiOWaGCD c355,Vwe,46 etr,X,7bo8h7a0q8567
b-3_t-sep_id-69	A three part string, separated by commas. The first part is any combination of letters and/or digits with a length of four or less, that must end with either three digits or three lowercase letters. The second and third parts can be any number of any combination of letters and/or digits.	concat(and(repeatatleast(or(<low>,<num>),1),and(repeatrange(<any>,0,4),endwith(or(repeat(<num>,3),repeat(<low>,3))))),concat(<,>,concat(repeatatleast(or(<low>,<num>),1),concat(<,>,repeatatleast(or(<low>,<num>),1)))))	5alh,m,8o qxp,5,f tfcr,2,pxt f943,0,5294z02q7k9n tfcr,2,px3 5gra,1ie0,ht0px214uf	zvjp,3uvm1,Uw0A 479,o,MgVS0STdFg6G zvjp,3uvm1,Uw01 jpu,s6,1jiOWaGCD c355,Vwe,46 etr,X,7bo8h7a0q8567
b-3_t-sep_id-70	There are three comma separated strings of any length. Letters and numbers are allowed.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatatleast(or(<low>,or(<cap>,<num>)),1)))))	HGso,c42h,z3 5,l,6 5,5,m 9YLY84JRL3,y,Z 320Dr6,O3,t 9YLY84JRL3,y,m	
b-3_t-sep_id-70	This is a list of three strings separated by commas, not allowing special characters.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatatleast(or(<low>,or(<cap>,<num>)),1)))))	HGso,c42h,z3 5,l,6 5,5,m 9YLY84JRL3,y,Z 320Dr6,O3,t 9YLY84JRL3,y,m	
b-3_t-sep_id-71	"There is a list of three dash separated strings of numbers. The strings can be any length, and each must end with a ""6"". The first string can't start with a ""3""."	concat(and(repeatatleast(<num>,1),and(endwith(<6>),not(startwith(<3>)))),concat(<->,concat(and(repeatatleast(<num>,1),endwith(<6>)),concat(<->,and(repeatatleast(<num>,1),endwith(<6>))))))	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06
b-3_t-sep_id-71	A list of 3 dash separated strings. All three string must contain only digits and end with the digit '6'. The first string should not start with the digit '3'.	concat(and(repeatatleast(<num>,1),and(endwith(<6>),not(startwith(<3>)))),concat(<->,concat(and(repeatatleast(<num>,1),endwith(<6>)),concat(<->,and(repeatatleast(<num>,1),endwith(<6>))))))	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06
b-3_t-sep_id-72	A string may have parts separated by - or may a one single string without parts.  Length of the string can be >=4 and consist of capital letter and letter 'b'.	concat(and(repeatatleast(or(<cap>,<b>),1),repeatatleast(<any>,4)),star(concat(<->,and(repeatatleast(or(<cap>,<b>),1),repeatatleast(<any>,4)))))	XRONHbbVDbbNTbNbbDZ MIIb-XECXbUb JbSV-VbDb-bbJbQb bLbS-JALbb-bPKR-RTXb bLbbbZC OHbb-PObJWWRb	bbP-bbb-bbb-bbb nsAVj-rnPUtb bbb-Ibb kkocEy Mbb-PbP-bIb cUPWu
b-3_t-sep_id-73	Two digits, then optional letters and a comma, repeat. Then two digits and an optional 2 capital letters.	concat(concat(repeat(<num>,2),optional(repeat(<cap>,2))),star(concat(<,>,concat(repeat(<num>,2),optional(repeat(<cap>,2))))))	94 89RQ,17 20CL,52BZ,60 62GE,22GJ,67RP,87,18 78CT,30JG,04TY,45VF 80,14,64,42PQ,69	5YU 6FM,4,4CW,3IB 35OVL 43NMX,61QFO,19NNT 2 52UJU,39LIW
b-3_t-sep_id-75	"The string must begin with either ""J"" or ""I"" followed by a period. The next portion of the the string can be any amount of digits, but must end with a 2, followed by a period. The last part of the string must be between three and four letters."	concat(or(<J>,<I>),concat(<.>,concat(and(repeatatleast(<num>,1),endwith(<2>)),concat(<.>,repeatrange(<let>,3,4)))))	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY
b-3_t-sep_id-75	A string beginning with the letter 'J' or 'I' followed by '.' then numbers followed by a '2' and a '.' and ending in 3-4 letters.	concat(or(<J>,<I>),concat(<.>,concat(and(repeatatleast(<num>,1),endwith(<2>)),concat(<.>,repeatrange(<let>,3,4)))))	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY
b-3_t-sep_id-76	"There is a list of three dash separated strings. The first can be any length, and capital letters and numbers are allowed. The second string is two to four lowercase letters, optionally followed by ""c"" or ""F"". The third string is at least four characters long and can use letters and numbers."	concat(repeatatleast(or(<cap>,<num>),1),concat(<->,concat(concat(repeatrange(<low>,2,4),optional(or(<c>,<F>))),concat(<->,and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatatleast(<any>,4))))))	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34
b-3_t-sep_id-76	A list of 4 strings with a dash separating first and second and third and fourth strings. The first string is capital letters or numbers. The second string is 2-4 lowercase letters. The third string is optional and is 'c' or 'F'. The fourth string is 4 or more lowercase or capital letters or numbers.	concat(repeatatleast(or(<cap>,<num>),1),concat(<->,concat(concat(repeatrange(<low>,2,4),optional(or(<c>,<F>))),concat(<->,and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatatleast(<any>,4))))))	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34
b-3_t-sep_id-78	There is a list of an indeterminate number of semicolon separated strings that are three characters long. The strings may use letters and numbers.	concat(and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)),star(concat(<;>,and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)))))	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX
b-3_t-sep_id-78	A list of 1 or more semicolon separated strings. Each string consists of exactly 3 alphanumeric characters.	concat(and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)),star(concat(<;>,and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)))))	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX
b-3_t-sep_id-82	I want to create a list of 4 strings, start with a length of string >=3 consist of digits & can have a uppercase letter 'O' anywhere within it followed by a special character dot (.) Second string size can not exceed more than 5 characters and can have uppercase letters, lowercase letters or digits followed by a dot (.) Third string consist of letters length can be in between 3 to 4 letter.  Fourth string is a fixed 4 lowercase letters	concat(and(repeatatleast(or(<num>,<O>),1),repeatatleast(<any>,3)),concat(<.>,concat(and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,0,5)),concat(<.>,concat(repeatrange(<let>,3,4),repeat(<low>,4))))))	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn
b-3_t-sep_id-82	The string starts with 3 or more digits and/or 'O'. After a dot it contains 1 to 5 digits and/or letters of any case. After another dot, it ends with 3 to 4 letters of any case followed by 4 lowercase letters.	concat(and(repeatatleast(or(<num>,<O>),1),repeatatleast(<any>,3)),concat(<.>,concat(and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,0,5)),concat(<.>,concat(repeatrange(<let>,3,4),repeat(<low>,4))))))	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn
b-3_t-sep_id-87	There are three comma separated strings. The first two can be any length, and they may use letters and numbers. The last string is two to four letters.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatrange(<let>,2,4)))))	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg	
b-3_t-sep_id-87	The string has 3 comma-separated substrings The first 2 substrings have 1 or more digits and/or letters of any case. The last substring has 2 to 4 letters.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatrange(<let>,2,4)))))	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg	
b-3_t-sep_id-88	The list has any number of strings separated by ';'. Each string contains 2 to 3 capital letters or 2 to 3 lowercase letters.	concat(or(repeatrange(<cap>,2,3),repeatrange(<low>,2,3)),star(concat(<;>,or(repeatrange(<cap>,2,3),repeatrange(<low>,2,3)))))	cxc zpa;GTI PXU;CKT;RET QL;TS;TZ;FUQ;owi gv;QWU;kb;wp SD;hve;RPE;edr	B;A;H;T;D;U S;G;L;T;B;E;Y B;Z;R;X;R;D;Z;U;P U;Q;W;C;S;K;T;Z;J R;B;A;L;N E;J
b-3_t-sep_id-89	A string starting with 3 or more numbers then ',z,' and ending with lower case letters.	concat(and(repeatatleast(<num>,1),repeatatleast(<any>,3)),concat(<,>,concat(<z>,concat(<,>,repeatatleast(<low>,1)))))	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh
b-3_t-sep_id-89	The first string section has 3 or more digits followed by a comma. The second section has 'z,'. The last string has 1 or more lowercase letters.	concat(and(repeatatleast(<num>,1),repeatatleast(<any>,3)),concat(<,>,concat(<z>,concat(<,>,repeatatleast(<low>,1)))))	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh
b-3_t-sep_id-9	A list of 3 dot separated strings. First string consists of 3 lower case letters.2nd string starts with a NUMBER then followed by 2 - 4 LOWERCASE letters. Last string allows ALL LETTERS.	concat(repeat(<low>,3),concat(<.>,concat(concat(<num>,repeatrange(<low>,2,4)),concat(<.>,repeatatleast(or(<low>,<cap>),1)))))	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4
b-3_t-sep_id-9	The list has 3 strings separated by '.'. The first string has 3 lowercase letters. The second string has a digit followed by 2 to 4 lowercase letters. The last string 1 or more letters of any case.	concat(repeat(<low>,3),concat(<.>,concat(concat(<num>,repeatrange(<low>,2,4)),concat(<.>,repeatatleast(or(<low>,<cap>),1)))))	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4
b-3_t-sep_id-91	A list of 3 fullstop separated strings. The first string consists of 2 or more lowercase letters. The second strings consists of 2 or more letters, or 2 or more digits. The third string is 'V' or 'D'.	concat(repeatatleast(<low>,2),concat(<.>,concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(<.>,or(<V>,<D>)))))	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D
b-3_t-sep_id-91	"There are three dot separated strings. The first is two or more lowercase letters. The second is two or more letters or two or more numbers. The third is a single ""V"" or ""D""."	concat(repeatatleast(<low>,2),concat(<.>,concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(<.>,or(<V>,<D>)))))	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D
b-3_t-sep_id-93	The list has 1 or more strings containing either 'VE' or 'JJV' and separated by commas.	concat(or(const(<VE>),const(<JJV>)),star(concat(<,>,or(const(<VE>),const(<JJV>)))))	JJV VE,VE VE,JJV,JJV JJV,VE,JJV,JJV,JJV JJV,JJV,VE,VE,VE JJV,VE,VE,VE,VE,VE	VX,VX,VX,VX,VX,VX,VX IBD,IBD,IBD,IBD,IBD VX,VX,VX,VX,VX VX,VX,VX IBD,IBD VX
b-3_t-sep_id-97	"There is a list of three comma separated strings. The first string consists of two to four lowercase letters. The second and third strings start with two to four ""i""s, which are followed by two or more letters. Those strings end with the number ""3""."	concat(repeatrange(<low>,2,4),concat(<,>,concat(concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>)),concat(<,>,concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>))))))	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3
b-3_t-sep_id-97	A list of 3 comma separated strings. The first string must contain 2 to 4 letters in lowercase. The second and third string starts with 2 to 4 of the letter 'i' followed by 2 or more letters and ends with the digit 3.	concat(repeatrange(<low>,2,4),concat(<,>,concat(concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>)),concat(<,>,concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>))))))	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3
b-3_t-sep_id-98	A string in three parts, separated by two semicolons. It begins with 3 letters while the following two segments can each be 3 or more 'o's. Optionally, two capital letters can be added to the beginning.	concat(concat(optional(repeat(<cap>,2)),repeat(<let>,3)),concat(<;>,concat(repeatatleast(<o>,3),concat(<;>,repeatatleast(<o>,3)))))	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo
b-3_t-sep_id-98	A string starting with 2 optional capital letters then 3 letters and a ';' followed by 3 or more 'o' and ';' then ending with 3 or more 'o'.	concat(concat(optional(repeat(<cap>,2)),repeat(<let>,3)),concat(<;>,concat(repeatatleast(<o>,3),concat(<;>,repeatatleast(<o>,3)))))	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo
b-3_t-sep_id-99	A string beginning with the numbers '66' or '855' then a '-' followed by 4 letters then a 't' or 'x' and 3 optional letters then another '-' followed by 4 letters then a 't' or 'x' and ending with 3 optional letters.	concat(or(const(<66>),const(<855>)),concat(<->,concat(concat(repeat(<let>,4),concat(or(<t>,<x>),optional(repeat(<let>,3)))),concat(<->,concat(repeat(<let>,4),concat(or(<t>,<x>),optional(repeat(<let>,3))))))))	66-tkhot-tMdit 855-Lxsyx-Tvgqx 66-tkhot-tMdix 66-tkhot-tMdWx 855-Lxsyx-TvgEx 855-Lxsyx-Tvgqt	065-QrdyxPxV-KieEx 66-JxRKe-tHxit 66-QucQCx-vlpIt 407-FhaXx-FUGBxPZi 855-xLBQx-jurwm 855-zeWPVx-UFAax
