problem_id	description	regex	pos_examples	neg_examples
b-2_t-sep_id-5	A number of dot separated strings. Only digits are allowed and length is less than 3	concat(and(repeatatleast(<num>,1),repeatrange(<any>,0,3)),star(concat(<.>,and(repeatatleast(<num>,1),repeatrange(<any>,0,3)))))	57 65.17 6.0.7 15.934.15.45.0 2.6.674.2.1 9.39.0.8.72.067.0	72.M 5512 8193.7618.1773 1930.8498.2998.9019 C8Z.6C4.Y.U6 0045.8730
b-2_t-sep_id-59	3 strings have '-' between each. You can begin with any 4 numbers and/or capitals, and the next string should be 4 or less letters and/or numbers. Follow the second '-' with 'i' or 'q' and more than 1 little letters.	concat(and(repeatatleast(or(<cap>,<num>),1),repeat(<any>,4)),concat(<->,concat(and(repeatatleast(or(<low>,or(<num>,<cap>)),1),repeatrange(<any>,0,4)),concat(<->,concat(or(<i>,<q>),repeatatleast(<low>,2))))))	J50O-e-qeal 4URU-4U2K-qvmhl 75O9-L-ioqbkhtwusz Q9YN-PQJ-ijp 1N3W-hh-qvwvzafs 718L-vlet-iqybchj	LS75H-8B5O-qrqwwjrn HQ27-5O89-qn 9H1SP-n6-iqmehxpsv WX0F9-Ze9h-iviksfh 08VV-7-zly 0ZF3H-944-ilgrboi
b-2_t-sep_id-61	THERE ARE FIVE STRINGS. FIRST STRING CONSIST OF 3+ LETTERS.SECOND AND FOURTH STRINGS CONSIST  OF HYPHEN SYMBOLS.THIRD AND LAST STRINGS CONSIST OF 1 TO 4 LETTERS	concat(repeatatleast(<let>,3),concat(<->,concat(repeatrange(<cap>,1,4),concat(<->,repeatrange(<cap>,1,4)))))	NIyTMWS-S-K XyqFzw-MSY-KZRL IajAifdzAT-G-D XyqFzw-MSYI-SOE XTnpefRnoL-LHUE-FDPY mUDbjOUaO-JPZ-ISJH	Np-TX-QV PkvZgyvx--C fQRI-VJHCS-W zwcqf-B-QCKNU FawaAOm-WIQMJ-N Lm-TU-VRQR
b-2_t-sep_id-61	A string starting with three or more letters followed by a dash, then 1-4 capitals and another dash and ending with 1-4 capitals.	concat(repeatatleast(<let>,3),concat(<->,concat(repeatrange(<cap>,1,4),concat(<->,repeatrange(<cap>,1,4)))))	NIyTMWS-S-K XyqFzw-MSY-KZRL IajAifdzAT-G-D XyqFzw-MSYI-SOE XTnpefRnoL-LHUE-FDPY mUDbjOUaO-JPZ-ISJH	Np-TX-QV PkvZgyvx--C fQRI-VJHCS-W zwcqf-B-QCKNU FawaAOm-WIQMJ-N Lm-TU-VRQR
b-2_t-sep_id-69	THERE ARE SIX STRINGS. FIRST STRING CONSIST OF LOWERCASE LETTERS.SECOND STRING CONSIST OF  4 LETTERS.THIRD AND FIFTH STRINGS ARE CONSIST OF  CAMA SYMBOL.FOURTH AND LAST STRINGS ARE CONSIST OF ALLOWED LOWERCASE LETTERS.	concat(concat(<low>,repeat(<let>,4)),concat(<,>,concat(repeatatleast(<low>,1),concat(<,>,repeatatleast(<low>,1)))))	esjgQ,t,lipm efqcE,jegylvsru,fix iMkJN,jvx,mlxid iMkJN,jvxl,lkjr qpqDP,tw,dfdnkdtmpxa qpqDP,twpmnyfrh,ekbo	bxqu,faz,uzaqpowav wMPvZ,5vg7hur,f szooq,vQwj,tmhlu xSded,zPUGh,d hFarIC,jxxlxswxk,qkd uQTpE,ZXzKh,ywgbj
b-2_t-sep_id-75	Semicolons separate 3 strings. The first two strings are 1-3 letters, and you may add 4 lowercase letters to the start of each. End the line with a string of 2-5 lowercase letter or '0'.	concat(concat(optional(repeat(<low>,4)),repeatrange(<let>,1,3)),concat(<;>,concat(concat(optional(repeat(<low>,4)),repeatrange(<let>,1,3)),concat(<;>,and(repeatatleast(or(<low>,<0>),1),repeatrange(<any>,2,5))))))	l;s;0d dOl;mgeiTJv;j00 f;g;0oau ieisbdr;pnpaqNu;0v l;yceqnAs;km0p hg;VE;q000c	s;Z;54 ee;E;0 Oxj;sM;0 rl;msrluCrz;0t00 vzjrT;usfztxoN;00g00 V;Rb;jtuz2
b-2_t-sep_id-79	This is a semicolon separated list of strings. The strings are 3 characters long and contain letters and digits. The last character in each string cannot be a lowercase letter.	concat(and(repeatatleast(or(<low>,or(<num>,<cap>)),1),and(repeat(<any>,3),not(endwith(<low>)))),star(concat(<;>,and(repeatatleast(or(<low>,or(<num>,<cap>)),1),and(repeat(<any>,3),not(endwith(<low>)))))))	93S 7u2;w12 18S;691;045 784;Bc6;7EF;296;viG ySN j5Q;80I;qi9;7Q5;NqQ	QA4D;I5tI !d7;#.P;*^%;;_9 HIi;hRz;92z;FEf;62e ==W;_I.;;;!;o-=;+QA 8Aw;k0a;H9a;51f 6S01
b-2_t-sep_id-81	A comma separated list of 3 to 4 lower case letters. There is no limit to the length of the string. There is no comma after the last set of letters.	concat(repeatrange(<low>,3,4),star(concat(<,>,repeatrange(<low>,3,4))))	lwat sktq,wvdo vnby,tbb,memm fcre,ndau,etk,vjp smmv,zfk,qoqk,zejz uzhv	wq,uh,ne ekdwd,chgvb,aupcv nx,nb,pg,vr,yp df qx,wj iihgc
b-2_t-sep_id-86	A string of capitals and/or dif=gits followed by a period and then another set of capitals and/or digits and another period followed by capitals and/or digits again.	concat(repeatatleast(or(<cap>,<num>),1),concat(<.>,concat(repeatatleast(or(<cap>,<num>),1),concat(<.>,repeatatleast(or(<cap>,<num>),1)))))	2.T.9 HG4V8.W83.TI6 4415LKS.N.K32126 6.C76R.JR2E M.98JGU.4GV7CM8 HG4V8.W83.T80	J7G8W.TPX.e6 318Q.7h.2I4 2.UM.rs 4.vIF.G80L6M iU.M.R H.6B0L2N.a
b-2_t-sep_id-96	A list of 3 comma separated strings. The first strings consist of either 'jow' or 'go'. The second and third string consist of either 'K' or 'T' followed by either 'jow' or 'go'.	concat(or(const(<jow>),const(<go>)),concat(<,>,concat(concat(or(<K>,<T>),or(const(<jow>),const(<go>))),concat(<,>,concat(or(<K>,<T>),or(const(<jow>),const(<go>)))))))	jow,Tgo,Tgo jow,Kgo,Tgo go,Tjow,Kjow jow,Kjow,Kjow jow,Tgo,Kgo go,Kjow,Kjow	jow,Tjow,Ktuu jow,Kjow,Ktuu ug,Kjow,Tjow go,Kjow,Xgo fmk,Tjow,Tjow jow,Tgo,Xjow
b-2_t-sep_id-97	A list of 3 semicolon separated strings. The first string consist of letters and digits of any length. The second and third strings consist of 3 or more letters and digits. The first character of each string cannot be a digit.	concat(and(repeatatleast(or(<let>,<num>),1),not(startwith(<num>))),concat(<;>,concat(and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>)))),concat(<;>,and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>))))))))	O;e07;e5n d02F;tuf;ze5dbnoVA2I r312;D074;q5bO3 Ys;jm6;NhvY47 Sf;ARZgoj69Ge;IfM0 i;Af9;D92Up9	3faOA;eq3;z8d 22;P8vi8;pYWy5W9t3 kPpwuv;6lH;RF0 4;e3F8;y96dC9fDTz 4nNG;st7;kl5 OM2;EO;LzmLgTlr
b-2_t-sep_id-98	A LIST OF NINE STRINGS.ONE,FOUR AND SEVEN STRINGS ARE CONSIST BY 'd' LOWERCASE LETTER.TWO,FIVE AND EIGHT STRINGS ARE CONSIST BY 2 TO 4 LOWERCASE LETTERS.THREE AND SIX STRINGS CONSIST BY HYPHEN SYMBOLS.LAST STRING CONSIST BY 3 TO 4 '1'.	concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(<d>,concat(repeatrange(<low>,2,4),repeatrange(<1>,3,4)))))))	dzwr-dzoui-dqidf1111 dlq-dvl-dsg1111 dzwrp-dluno-dvkvd111 dvkk-djr-dgnes1111 dxux-dmoj-dvapx1111 dlqd-dli-des111	dmwt-dwet-dv111 dqc-dwa-dw1111 dyh-dj-dpbvz1111 dscj-dzs-drq11111 dfro-dwwoz-zzuf111 dwyknf-dqxl-dto1111
b-2_t-uns_id-101	A string that consists of six or more characters.	and(repeatatleast(<let>,1),repeatatleast(<any>,6))	cZwUqjayTIrpGKmdZ LXwaelS sftjZisUdvqwXyp PAJldHoH uIFapoEFAbFAJLpP sFqCpiWQnyTNP	PCEal PCEHR !=%!q;=&:_!= PCEaB !;&A_#:^$q:mg*l !Tq_M@t!wy!$-o$=+.
b-2_t-uns_id-103	A string containing 'O' that can't contain digits that must not start with a lowercase letter and must end with 2 lowercase letters	and(contain(<O>),and(endwith(repeat(<low>,2)),and(not(startwith(<low>)),not(contain(<num>)))))	^LhkDsOyiuvy RVO+yTX$WcUtslUtk Y.GOtaOqd ,Oux S,Otfbcj ,.Oi,tw-jap	Z=4OD0smwxTrqe O6xt9nQM,htct rA*Ohr%nda N^l!NruN$f%fk F$O+kL!^E6r!zaf O-f*#:a+-!Ko
b-2_t-uns_id-105	A STRING CONSIST OF ALLOWED SPECIAL CHARACTERS,LOWERCASE LETTERS AND CAPITAL,'7' THE OVER ALL LENGTH 6 TO 10	and(repeatatleast(or(<spec>,or(<low>,or(<cap>,<7>))),1),repeatrange(<any>,6,10))	N%+s!_H! ;=Kj*E;+& +7_j_=+!_E ;=Kj*E;+_ =$;-_a7 +7_j_=+!_=	X!=t= !--0_sQb! X!=t: X!=t# X!=t7 !--0_sQbU
b-2_t-uns_id-107	A string containing only special characters, capital letters and 'w' of length greater than 5. It must contain # followed by a capital letter, also every special character must be followed by a capital letter	and(repeatatleast(or(<spec>,or(<cap>,<w>)),1),and(repeatatleast(<any>,6),and(contain(concat(<#>,<cap>)),and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<cap>))))))))	@E#M%P^Nw$J@A#EX w@L#UW^XGR %Y=B;T=J!Z!S#M w,KZ#WwG $Nw^P:L^UO#Ww w#N$Z_Q	@M!T:ET:U Pq!N!Bpz#F =Z#PF Pq!N!Bp#Hn _;==#w#Qw =ZL#P
b-2_t-uns_id-108	A string starting with a digit that is not '3' and that must not contain 'KN'. It also cannot have a 3 followed by a digit	and(not(contain(concat(repeat(<let>,3),<num>))),and(and(startwith(<num>),not(startwith(<3>))),not(contain(const(<KN>)))))	4@_B&.^S_0 1KK=_^DKLP:^ 4C:F 8 0fYizUsJTN^BcbKlAHFK 71K_IZK;K_D	22EKD3 EKBg:+_O 0QK_e5KKM5 2ZvTPKKN 0KJKN:. ^KMv_K!KVO
b-2_t-uns_id-109	A simple string that is all lowercase letters	repeatatleast(<low>,1)	xwbbfkscpggjfxfz tmhswzrxzcsloleijn swzvcuvuswclo mfblhyeyliaouswah szfoxin qggulnkaqkmsnyphnhv	$:,= !c;=_=@*^@ @c!.* ^+ ,;%_.@&#=@;@ +;^_&!,i^
b-2_t-uns_id-109	A string containing only lowercase letters	repeatatleast(<low>,1)	xwbbfkscpggjfxfz tmhswzrxzcsloleijn swzvcuvuswclo mfblhyeyliaouswah szfoxin qggulnkaqkmsnyphnhv	$:,= !c;=_=@*^@ @c!.* ^+ ,;%_.@&#=@;@ +;^_&!,i^
b-2_t-uns_id-12	A string starting with three capitals but they can't be VCR and after that it must contain only lowercase letters and no digits.	and(not(contain(<num>)),and(contain(<low>),and(startwith(repeat(<cap>,3)),not(startwith(const(<VCR>))))))	VASh+^+**s+I!TZ, WJXr&Hch!Yh&&f VASh+^+**s+I!T.p VBOfs,,&$BO#%M*-s YDB:e-h!xa.D VCWYDo*Aif&*-*+ak;C,	VUA!z-7 VBX8Y2hhj! WZJ%78A2awB HBC9j SKO+!#%%%CRM* VGD^M8LK3s1A5w$+7
b-2_t-uns_id-129	A string 6-8 in length that starts with a digit and includes a special character, but it can't end in a lowercase letter.	and(repeatrange(<any>,6,8),and(not(endwith(<low>)),and(contain(<spec>),startwith(<num>))))	2:CLKu9 2!is2+P 0N1jC; 2:CLK+: 0N1#+% 4l1:X;!M	6E3rNKe3 36^i@$Q4H =d3c+xR ;sDF9,P; ;sDF9f%I 98^;iYb
b-2_t-uns_id-13	A single string that starts with a capital, and ends with a lowercase letter that is not 'r'. Do not include a lowercase letter followed by 'B'.	and(and(endwith(<low>),not(endwith(<r>))),and(not(contain(concat(<low>,<B>))),startwith(<cap>)))	Ka Yor6eOm0rr1myOlrXOcc VvWuFWry Yor6eOm0rr1myOlrXOcz IrHq;z VvWuFWrd	Zz@&uyucr9r CgBHo Zz@&uyucrrr P:i@bM.rBkwrd Ek4a+r riwNrtn
b-2_t-uns_id-13	A string starts with a capital. After that it can't contain a lowercase that is followed by 'B'. It ends in a lowercase letter but it can't be 'r'	and(and(endwith(<low>),not(endwith(<r>))),and(not(contain(concat(<low>,<B>))),startwith(<cap>)))	Ka Yor6eOm0rr1myOlrXOcc VvWuFWry Yor6eOm0rr1myOlrXOcz IrHq;z VvWuFWrd	Zz@&uyucr9r CgBHo Zz@&uyucrrr P:i@bM.rBkwrd Ek4a+r riwNrtn
b-2_t-uns_id-142	A string starting with 'ja' followed by letters and ending in 'ys'.	and(repeatatleast(<let>,1),and(startwith(const(<ja>)),endwith(const(<ys>))))	jafSysZizyQAys jayivKzmysyys jadyjoyzzys jadyjoyzNys jazHHPczzMzzziszywys jamzBTyxys	CCzyjeys jazyWzwT2iGzUyys ys jazyWzwT2iGzU4ys jaywyz1RyzU8ys jaoyyzzyJynAtyt
b-2_t-uns_id-20	A STRING CONSIST OF LOWERCASE,SPECIAL CHARACTERS AND CAPITAL LETTERS CANNOT START WITH LOWERCASE LETTER OF 't' AND MUST BE END OF SPECIAL CHARACTERS. IT ALSO CAPITAL LETTERS.	and(endwith(<spec>),and(and(startwith(<low>),not(startwith(<t>))),contain(<cap>)))	u1_1X.;79:-X;^i,!ci+ hiX!&N==4!N- a=S%!Q=& yT$;_:@@B# a=S%!Q=! z1kuJ:&$7_!!KCK,#1!	q,:=9#z= l#@#=:_ iiTx Zp!=-:q5x=! u=#.!e;!=:!:* v!^
b-2_t-uns_id-22	A string of length 5 to 10 that doesn't contain '5' nor '20' and that contains a capital letters	and(repeatrange(<any>,5,10),and(not(contain(<5>)),and(not(contain(const(<20>))),contain(<cap>))))	a:@6&2T ;i0:W 2,!C433.3y fXs03,.3 fXs03,.2 ,U4F34	2#F,!20 T232+Q20 2n24%9v 4=N%Z225 4Rr5!-$2WY 2#F,202
b-2_t-uns_id-27	This string consists of letters, digits and special characters. It must begin with a capital and 2 digits.	and(repeatatleast(or(<low>,or(<spec>,or(<num>,<cap>))),1),startwith(concat(<cap>,repeat(<num>,2))))	E374X2&e&L= J36ZN Z59! A18=4E,=3! A59#$%ft C80!M$st8$d!===S:k_	%!+!UT %!+!U& $=2Y3!_$r% 1a,_ !!!%_XM-. ^xM9==_^_^-
b-2_t-uns_id-28	A string that allows lowercase letters and digits and that must end with a digit that is not '1'	and(repeatatleast(or(<low>,<num>),1),and(endwith(<num>),not(endwith(<1>))))	09d10 37051b4j62184z60 37051b4j62184zu5 37051b4j62184zu0 g8f6754176 b106	8igz5335vw62i 9hJ6hpidtNs84 me161ct 951v6N169 J0Z5O109ds94 4t02b1bwds
b-2_t-uns_id-30	The string starts out with a lower case 'x'. Immediately following the 'x', there are a minimum of five letters required but there can be more and then that is followed immediately by 'VRq'.	and(repeatatleast(<let>,1),and(repeatatleast(<any>,5),and(startwith(<x>),endwith(const(<VRq>)))))	xRPVVSvVRVRq xStLhVpeViZVVSVRq xxqsXZPHtXVRq xhMJYYNOnJWVVRq xStLhVpeViZVVVVRq xRPVVSvVYVRq	xiZVRqZ x;!XYVYVRq FsPWNeZVRq yDWWZxWAVRq xeCZDc^XWaVRq xPmVFXVRpV
b-2_t-uns_id-45	A single string of capital letters that can not contain 'JN' or 'S'	and(repeatatleast(<cap>,1),and(not(contain(const(<JN>))),not(contain(<S>))))	RRJONLZWONL IJAGKVXLI EUJQJJOHNJCHJD LJJRXYWJJRXDPXRAMKQ XYJQRGLY LJJRXYWJJRXDPXRAMKX	BNJNN RJZNEJRJJTJN KSZDJJ GZFJKWJJN JSR MKASJJM
b-2_t-uns_id-52	A string that allows only letters, special characters or digits that must have letters and in which every special character must be after a digit. It must end with a digit	and(repeatatleast(or(<let>,or(<spec>,<num>)),1),and(contain(<let>),and(endwith(<num>),and(not(startwith(<spec>)),not(contain(concat(notcc(<num>),<spec>)))))))	6!52!g5 h0!lSp5;2 la8=C4^J95 2.vdIe41G0&50!HQhZ5 11=4;bGO3;G2=R60 11=4;bGO3;G2=Rb6	^O8!4!1TQ5 1=3+1 SRV _yJNIjA5 17 8;2_59
b-2_t-uns_id-53	A string starting with a lowercase letter or a digit and that must not end with a capital letter. It can allow only capital letters, special characters, lowercase letters and digits	and(repeatatleast(or(<cap>,or(<spec>,or(<low>,<num>))),1),and(not(endwith(<cap>)),startwith(or(<low>,<num>))))	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG
b-2_t-uns_id-59	A string that does not start with a digit and must contain at least two letters	and(not(startwith(<num>)),contain(repeat(<let>,2)))	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH
b-2_t-uns_id-62	A string consists of letters or '!'. It must contain a lowercase 'n'. It must end with a letter.	and(repeatatleast(or(<let>,<!>),1),and(contain(<n>),endwith(<let>)))	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!
b-2_t-uns_id-65	A STRING CONSIST OF LETTERS,DIGITS AND SPECIAL CHARACTER.CANNOT START WITH A DIGIT NUMERIC VALUES.IT ALLOW DIGITS,SPECIAL CHARACTERS,LETTERS BUT NOT ALLOW '&' SYMBOL ,'09' NUMBER THE OVERALL LENGTH LESS THAN 8	and(repeatatleast(or(<num>,or(<let>,<spec>)),1),and(repeatrange(<any>,0,8),and(not(startwith(<num>)),and(not(contain(<&>)),not(contain(const(<09>)))))))	%q %0 = h+! _=e#f!4 _=e#f!!	;0b!!09 ^7!09 !&.A=^ __09 0! &
b-2_t-uns_id-66	A simple string that must be of four or more characters and any letter should have a lowercase that immediately follows it.	and(repeatatleast(<any>,4),and(not(endwith(<let>)),not(contain(concat(<let>,notcc(<low>))))))	@4#$-3_4^-^^^_@_^ __^6_8^^_^^_6_3 61^^@+6 5^_%:&^^^^4:^ ^300^:.^_^9 %_#_8^1__	Ancuasfeplfiirzt 73^ _hytti _^_&@jc 0_.c 7^^
b-2_t-uns_id-7	A string that is less than nine characters total in length and starts with a lowercase and it must contain a special character.	and(repeatrange(<any>,0,9),and(contain(<spec>),startwith(<low>)))	peI= q8!OQl q86_B6 us=kYC2%q q!& h!Uoq	d77eIgxn6 @vMn3AG_ eGAa48 G,V_ 64! -gq9QTFh8
b-2_t-uns_id-75	one simple string that must have either a 'y' or a 'b'	contain(or(<y>,<b>))	ozrFzS&AVUbE Qk;%b3WEy!hyB zy@ b3SwUI !xkyu:-v+7hP2bs zyaCU#OmKX	Ev m$v; v2kpE0zw hN-az z#Epz% EQ
b-2_t-uns_id-78	One simple string that can't contain a digit.	not(contain(<num>))	b.#y%_,+!q%.#-r.$G& #SW-Q*^%+h:wu th=D%. h-$&-e*&@ =*g,y*X*elf+i! .Gq*%#,l+b.WoH$!f	-+k*$f&5mX= !$JC%Z^A4n,y LDN6Hsxqli K@m5ad4S9YmHp #j&5 5
b-2_t-uns_id-79	A string that can't start with a digit or two capitals which can't be followed by two '9's in a row and must contain a digit.	and(not(startwith(<num>)),and(not(startwith(repeat(<cap>,2))),and(not(contain(repeat(<9>,2))),contain(<num>))))	=x,9^W =x,95x ,nq4 .9@NN81tuL39!9u9,9 W9096#U@ a2#9+lHb226w5,$95gw	9 DH97gB=978 D;*94l3h99m O-E,#%%,Ct e8979H99 9*9A8
b-2_t-uns_id-80	A STRING CONSIST OF ANY LETTER MUST BE AFTER DIGIT NUMERIC VALUES BUT CANNOT 'TMA' LETTERS	and(and(not(startwith(<let>)),not(contain(concat(notcc(<num>),<let>)))),not(contain(const(<TMA>))))	_:-7H-5=^:0E92  %*^8G8i-$;;_9*_ ;0q1%=7W_:!-4 &$10* %=!.+&=	1TTBjdTScO =9;YT&tLKZaTTM ^T0TMzT ^T_ 1TTBjdTScT %,UT
b-2_t-uns_id-81	A string of length 6 to 9 that must not start with 'ac' or a digit and that must end with 3 special characters or 3 capital letters	and(repeatrange(<any>,6,9),and(not(startwith(const(<ac>))),and(endwith(or(repeat(<spec>,3),repeat(<cap>,3))),not(startwith(<num>)))))	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0
b-2_t-uns_id-9	A simple string that contains lowercase or capitals but can't have two letters in a row and ending with a non-letter character.	and(repeatatleast(or(<num>,<let>),1),and(not(endwith(<let>)),and(not(contain(repeat(<let>,2))),contain(or(<low>,<cap>)))))	W13L2w7E2o59Z0 T2I8q7K8J831 8O0c9m490z0 8O0c9m4q3n4 56t3y97 4F1	yK34 739543007438601866 xbG4Dmpjn3XD1 0 8031 d@@=d@+$!O%
b-2_t-uns_id-94	This is a string of capital letters, excluding 'F'. The string cannot begin with 'LKM' and it must end with 'HVA'. The string must also contain 'J'.	and(repeatatleast(<cap>,1),and(not(startwith(const(<LKM>))),and(endwith(const(<HVA>)),and(not(contain(<F>)),contain(<J>)))))	AIZIJHVA IJEBHEALHVA LKWACCUDXJHHVA AIZJKHVA KJBEKGGHGDHVA KJBEKGGHGIHVA	KJFHVA :H.JZHH@SHVA AIAJGNGGJGITB FJHVA LDEHZHHVYGDAHHVA YFJAYHXFSBBNCHVA
b-2_t-uns_id-97	A string that does not contain a special character that must start with a capital letter and then 'Q' and that must end with 3 lowercase letters or 3 capital letters	and(startwith(concat(<cap>,<Q>)),and(not(contain(<spec>)),endwith(or(repeat(<low>,3),repeat(<cap>,3)))))	YQ1izm AQ131vdbL0jxp BQJN3Hi3KdEeo1htd UQ5g66e8FcjV63i6HES ZQxvah33w4Umyg AQ131vdbL0GMI	EQ:Hv,6=1.3esw RQ9HSDaTZ5F WQq9 XQCYy039BBQy PQj1aJ6 CQj3@YQB
b-2_t-uns_id-98	A string with digits, capital letters, special characters and lowercase letters allowed of length less than 10. It must have the letter 'e' but can't have 3 lowercase letters and cannot start with a capital letter.	and(repeatatleast(or(<num>,or(<cap>,or(<spec>,<low>))),1),and(repeatrange(<any>,0,9),and(contain(<e>),and(not(startwith(<cap>)),not(contain(repeat(<low>,3)))))))	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^
b-3_t-cat_id-10	A LIST OF TWO STRINGS.FIRST STRING CONSIST OF 2 TO 4 LETTERS.FINAL STRING CONSIST OF 2+LOWERCASE LETTERS.	concat(repeatrange(<let>,2,4),repeatatleast(<low>,2))	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc
b-3_t-cat_id-101	A LIST OF THREE STRINGS.FIRST STRING CONSIST BY 1+LETTERS OR DIGIT NUMERIC VALUES.SECOND STRING CONSIST OF 'D' OR 'R' LETTERS.LAST STRING CONSIST OF 3 LETTERS.	concat(repeatatleast(or(<let>,<num>),1),concat(or(<D>,<R>),repeat(<let>,3)))	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn
b-3_t-cat_id-102	A LIST OF TWO STRINGS.FIRST STRING CONSIST OF 1 TP 3 'A' LETTER.FINAL STRING CONSIST OF 2 LETTERS.	concat(repeatrange(<A>,1,3),repeat(<let>,2))	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh
b-3_t-cat_id-111	THERE ARE TWO STRINGS.FIRST STRING CONSIST OF FOUR LETTERS.LAST STRING CONSIST OF 3+LOWERCASE LETTERS.	concat(repeat(<let>,4),repeatatleast(<low>,3))	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj
b-3_t-cat_id-112	A string that consists of 2 or 3 capital letters followed by 2 to 3 letters.	concat(repeatrange(<cap>,2,3),repeatrange(<let>,2,3))	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub
b-3_t-cat_id-114	A single string of 4 unique segments. The string begins with 3-4 capital letters A-Z, followed by either the lowercase letter 'a' or capital letter 'E'. Next, there must be at least 1 letter A-Z of any case. Finally, the string must end with 2 capital letters A-Z.	concat(repeatrange(<cap>,3,4),concat(or(<a>,<E>),concat(repeatatleast(<let>,1),repeat(<cap>,2))))	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW
b-3_t-cat_id-117	A LIST OF TWO STRINGS.FIRST STRING CONSIST BY 1+DIGIT NUMERIC VALUES THAT IS OPTIONAL.FINAL STRING CONSIST BY 3 LETTERS	concat(optional(repeatatleast(<num>,1)),repeat(<let>,3))	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW
b-3_t-cat_id-119	"A string that begins with lowercase 'n' followed by 2 sets of ""1 to 4 letters followed by 3 or more digits"". After these two sets is an optional character. It can be anything except a letter."	concat(<n>,concat(repeatrange(<let>,1,4),concat(repeatatleast(<num>,3),concat(repeatrange(<let>,1,4),concat(repeatatleast(<num>,3),optional(notcc(<let>)))))))	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988
b-3_t-cat_id-123	A string that consists of capital letters only, that is not exactly 4 characters long, and that ends with 'YWA' or 'QEL'.	concat(optional(repeatatleast(<cap>,2)),or(const(<YWA>),const(<QEL>)))	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA
b-3_t-cat_id-125	THERE ARE TWO STRINGS.FIRST STRING CONSIST OF 1+'3' NUMERIC VALUE.FINAL STRING CONSUIST BY 2+CAPITAL LETTERS OR 2+ DIGIT NUMERIC VALUES.	concat(repeatatleast(<3>,1),or(repeatatleast(<cap>,2),repeatatleast(<num>,2)))	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E
b-3_t-cat_id-127	A LIST OF TWO STRINGS.FIRST STRING CONSIST OF THREE CAPITAL LETTERS.LAST STRING CONSIST OF 1+LOWERCASE LETTERS.	concat(repeat(<cap>,3),repeatatleast(<low>,1))	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc
