problem_id	description	regex	pos_examples	neg_examples
b-3_t-sep_id-112	"a list of 3 full stop separated strings . all 3 strings may consist of 2 or more letters in lowercase . the strings must not contain the letters "" ck "" ."	concat ( and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) , concat ( <.> , and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) ) ) ) )	ocdaci.nw.cc bax.bnkhabc.gy chbcszhea.ag.bc tybbabwcbchab.ce.cca hiw.cb.ab uzv.afb.ca	cc.q.rr bzb.cccscabnyock.cb cjtdcdarcc.i.cv cib.cckz.cucchkwc baa.l.ccccmbb cm.mgtawalccbbbck.cb
b-3_t-sep_id-112	"a list of 3 period separated strings . the first second and third string contain 2 or more letters without "" ck "" ."	concat ( and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) , concat ( <.> , and ( repeatatleast ( <low> , 1 ) , and ( repeatatleast ( <any> , 2 ) , not ( contain ( const ( <ck> ) ) ) ) ) ) ) ) )	ocdaci.nw.cc bax.bnkhabc.gy chbcszhea.ag.bc tybbabwcbchab.ce.cca hiw.cb.ab uzv.afb.ca	cc.q.rr bzb.cccscabnyock.cb cjtdcdarcc.i.cv cib.cckz.cucchkwc baa.l.ccccmbb cm.mgtawalccbbbck.cb
b-3_t-sep_id-116	there are 3 dot separated strings . the first is 3 letters , and the second is 3 or more numbers . the third can be any length , and it uses letters .	concat ( repeat ( <let> , 3 ) , concat ( <.> , concat ( repeatatleast ( <num> , 3 ) , concat ( <.> , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	JCP.565.SU OYm.225295.DjefPub Luz.840.m kzP.697.ilnWskRa rzL.372.Oiom JOF.86528.G	BEF.718.7lie14waZ3xZ fHh.031.9ooWk495 BjXi.465.aJW hId.007.LM63X3z uACK.564.knmElWPUN mRBx.071.TYixCjXwlJ
b-3_t-sep_id-116	a string with 3 letters at the start then a period followed by 3 or more numbers and another period and ending with lowercase or capital letters .	concat ( repeat ( <let> , 3 ) , concat ( <.> , concat ( repeatatleast ( <num> , 3 ) , concat ( <.> , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	JCP.565.SU OYm.225295.DjefPub Luz.840.m kzP.697.ilnWskRa rzL.372.Oiom JOF.86528.G	BEF.718.7lie14waZ3xZ fHh.031.9ooWk495 BjXi.465.aJW hId.007.LM63X3z uACK.564.knmElWPUN mRBx.071.TYixCjXwlJ
b-3_t-sep_id-116	the first string has 3 letters followed by a dot . the second string has 3 or more digits followed by another dot . the final string has 1 or more letters of any case .	concat ( repeat ( <let> , 3 ) , concat ( <.> , concat ( repeatatleast ( <num> , 3 ) , concat ( <.> , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	JCP.565.SU OYm.225295.DjefPub Luz.840.m kzP.697.ilnWskRa rzL.372.Oiom JOF.86528.G	BEF.718.7lie14waZ3xZ fHh.031.9ooWk495 BjXi.465.aJW hId.007.LM63X3z uACK.564.knmElWPUN mRBx.071.TYixCjXwlJ
b-3_t-sep_id-117	there is a list of an indeterminate number of semicolon separated strings of lowercase letters . each string must be at least 4 characters long .	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , star ( concat ( <;> , and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) )	gqlzmjxqhqhmbscwhs xdod;evcch hgxcpc;gxhoi;jmeyqhf rxjb;fnzh;evlw;eyjl ccsa;zfyprjf;lcpjfh iessrerkhk	rak;pxq;rtv vob 3h774dj;cg0b5bm3 bawnk472uc8y mxt;who;hxh;lwk jy2d1;39tu9j06j
b-3_t-sep_id-117	a list of 1 or more semicolon separated strings . each string consists of 4 or more lowercase characters .	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , star ( concat ( <;> , and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) )	gqlzmjxqhqhmbscwhs xdod;evcch hgxcpc;gxhoi;jmeyqhf rxjb;fnzh;evlw;eyjl ccsa;zfyprjf;lcpjfh iessrerkhk	rak;pxq;rtv vob 3h774dj;cg0b5bm3 bawnk472uc8y mxt;who;hxh;lwk jy2d1;39tu9j06j
b-3_t-sep_id-117	"a list has 1 or more strings separated by "" ; "" . each string has 4 or more lowercase letters ."	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , star ( concat ( <;> , and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) )	gqlzmjxqhqhmbscwhs xdod;evcch hgxcpc;gxhoi;jmeyqhf rxjb;fnzh;evlw;eyjl ccsa;zfyprjf;lcpjfh iessrerkhk	rak;pxq;rtv vob 3h774dj;cg0b5bm3 bawnk472uc8y mxt;who;hxh;lwk jy2d1;39tu9j06j
b-3_t-sep_id-118	"a string commencing with 2 letters then 1 - 2 optional "" 0 "" and a "" . "" followed by 2 letters and 1 - 2 optional "" 0 "" and a "" . "" followed by 2 or more numbers and ending with 4 capital letters ."	concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( repeatatleast ( <num> , 2 ) , repeat ( <cap> , 4 ) ) ) ) ) )	BL00.HQ.615OYDC QJ0.pi00.169EXRW Ke.Fy.785566889JVNW Fa.Gj00.291223PBNW sR00.VE0.5084588IGZD uV0.Do.203190PDWH	cPZ00.ov00.86998EGDD cPZ00.oJ0.461641ISCE Qg000.zp.646DTWA hR0.elJ00.510APRH wG.Ic.51ZRK HT000.HP0.32944GTFI
b-3_t-sep_id-118	"a matching string has 3 dot - separated substrings . the first and second substrings start with 2 letters followed optionally by 1 or 2 "" 0 "" . the last string has 2 or more digits followed by 4 capital letters ."	concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( repeatatleast ( <num> , 2 ) , repeat ( <cap> , 4 ) ) ) ) ) )	BL00.HQ.615OYDC QJ0.pi00.169EXRW Ke.Fy.785566889JVNW Fa.Gj00.291223PBNW sR00.VE0.5084588IGZD uV0.Do.203190PDWH	cPZ00.ov00.86998EGDD cPZ00.oJ0.461641ISCE Qg000.zp.646DTWA hR0.elJ00.510APRH wG.Ic.51ZRK HT000.HP0.32944GTFI
b-3_t-sep_id-118	a list of 7 strings . a first and fourth string consist the only capital letters . second , fifth , last string consist the 2 digit numeric value . and finally a dash symbol was consist the third and sixth strings .	concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( concat ( repeat ( <let> , 2 ) , optional ( repeatrange ( <0> , 1 , 2 ) ) ) , concat ( <.> , concat ( repeatatleast ( <num> , 2 ) , repeat ( <cap> , 4 ) ) ) ) ) )	BL00.HQ.615OYDC QJ0.pi00.169EXRW Ke.Fy.785566889JVNW Fa.Gj00.291223PBNW sR00.VE0.5084588IGZD uV0.Do.203190PDWH	cPZ00.ov00.86998EGDD cPZ00.oJ0.461641ISCE Qg000.zp.646DTWA hR0.elJ00.510APRH wG.Ic.51ZRK HT000.HP0.32944GTFI
b-3_t-sep_id-122	the first part of the string consists of lowercase letters , numbers and capital letters followed by a comma after which there are 3 to 4 letters and then a comma . the last part of the string has 3 to 4 letters .	concat ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , concat ( <,> , concat ( repeatrange ( <let> , 3 , 4 ) , concat ( <,> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	TUgibaKr,SfmC,cCy MWgL,VxDx,UQf sy,Zunt,NoQh vj84rE2Mwv,ehF,lVO w9F5yE,BMj,tNt w9F5yE,BMj,thz	jWvh9xyyTmEy,eA,oZwB 9RcZS2T,hsqm,Ei ltmXC02ZzLU2y,iwe,Oj 3wb7,YFe,dL a28,aq,xYa 9V3P,ZUzA,LT
b-3_t-sep_id-122	"strings must start allowing lowercase letters , capital letters and digits , followed by a "" , "" 3 or 4 letters , another "" , "" and ends with 3 or 4 letters"	concat ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , concat ( <,> , concat ( repeatrange ( <let> , 3 , 4 ) , concat ( <,> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	TUgibaKr,SfmC,cCy MWgL,VxDx,UQf sy,Zunt,NoQh vj84rE2Mwv,ehF,lVO w9F5yE,BMj,tNt w9F5yE,BMj,thz	jWvh9xyyTmEy,eA,oZwB 9RcZS2T,hsqm,Ei ltmXC02ZzLU2y,iwe,Oj 3wb7,YFe,dL a28,aq,xYa 9V3P,ZUzA,LT
b-3_t-sep_id-123	"the string begins can be any length , but must either be a capital letter , digit , or lower case "" v "" followed by a period . the next part of the string can be any length , but must either be a capital letter , digit , or lower case "" v "" followed by a period . the last part of the string can be any length , but must either be a capital letter , digit , or lower case "" v "" followed by a period"	concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) ) ) ) )	I.v1S.4vA S5vvXv5A.5.8 4vv.0vvTZv7NEv.Jv8Wv I.v1S.4Lv vv.I.v S5vvXv5A.v.2	v74rE.L.vF kQy.6.5MvvGP QbEK.v8A67v.2 h.9vIYLS.6TM v.Hv8.KYu296On 6qxt.3.X
b-3_t-sep_id-123	"a string of 3 segments separated by "" . "" with capital letters , numbers or "" v "" ."	concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) ) ) ) )	I.v1S.4vA S5vvXv5A.5.8 4vv.0vvTZv7NEv.Jv8Wv I.v1S.4Lv vv.I.v S5vvXv5A.v.2	v74rE.L.vF kQy.6.5MvvGP QbEK.v8A67v.2 h.9vIYLS.6TM v.Hv8.KYu296On 6qxt.3.X
b-3_t-sep_id-123	"the string has 3 substrings with "" . "" separating them . each substring has 1 or more digits , capital letters , and/or "" v "" ."	concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , concat ( repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) , concat ( <.> , repeatatleast ( or ( <num> , or ( <cap> , <v> ) ) , 1 ) ) ) ) )	I.v1S.4vA S5vvXv5A.5.8 4vv.0vvTZv7NEv.Jv8Wv I.v1S.4Lv vv.I.v S5vvXv5A.v.2	v74rE.L.vF kQy.6.5MvvGP QbEK.v8A67v.2 h.9vIYLS.6TM v.Hv8.KYu296On 6qxt.3.X
b-3_t-sep_id-124	"a string consist of letters and digits . start with a capital letter followed by a dot . second part should have letters followed by a dot . third part should consist of lowercase letter but can not end with letter "" i "" ."	concat ( repeatatleast ( <cap> , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <i> ) ) ) ) ) ) )	Q.A.avrgp C.W.bmeibisixic I.RXl.b P.aY.e L.z.iicnkwfldicicgb L.z.iicnkwfldicicsd	QZ.269E.d KGLE.md.iiydikci PGJ.l.ryi R.FVC.zbebi ZED.Il7T6W2.d A.rJ.i
b-3_t-sep_id-124	"a list of 3 full stop separated strings . the first string can contain 1 or more capital letters . the second string must contain letters . the third string must contain letters in lowercase with exception of the letter "" i "" ."	concat ( repeatatleast ( <cap> , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <i> ) ) ) ) ) ) )	Q.A.avrgp C.W.bmeibisixic I.RXl.b P.aY.e L.z.iicnkwfldicicgb L.z.iicnkwfldicicsd	QZ.269E.d KGLE.md.iiydikci PGJ.l.ryi R.FVC.zbebi ZED.Il7T6W2.d A.rJ.i
b-3_t-sep_id-124	"the first part of the string has more than 1 capital letter followed by a period after which there is a part of the string that consists of letters and then a period . the last part of the string consists of lowercase letters and it should not end with the letter "" i "" ."	concat ( repeatatleast ( <cap> , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <i> ) ) ) ) ) ) )	Q.A.avrgp C.W.bmeibisixic I.RXl.b P.aY.e L.z.iicnkwfldicicgb L.z.iicnkwfldicicsd	QZ.269E.d KGLE.md.iiydikci PGJ.l.ryi R.FVC.zbebi ZED.Il7T6W2.d A.rJ.i
b-3_t-sep_id-126	"there is a list of 3 semicolon separated strings . the first string starts with 1 or 2 "" d "" and ends with a letter . the second is 1 or 2 letters . the third is "" ljY "" or "" ESp "" ."	concat ( concat ( repeatrange ( <d> , 1 , 2 ) , <let> ) , concat ( <;> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <;> , or ( const ( <ljY> ) , const ( <ESp> ) ) ) ) ) )	dd;T;ljY dn;wS;ESp ddn;ey;ESp dn;wv;ljY ddn;ey;ljY dn;wS;ljY	X;S;ljY ddv;kPR;ljY da;BtL;ESp da;;ljY dddB;y;ljY dddX;pp;ljY
b-3_t-sep_id-126	"the string contains 1 - 2 "" d "" , and a letter followed by a semicolon . after the semicolon there are 1 - 2 letters followed by another semicolon . after the semicolon there is either a "" ljY "" or an "" ESp "" ."	concat ( concat ( repeatrange ( <d> , 1 , 2 ) , <let> ) , concat ( <;> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <;> , or ( const ( <ljY> ) , const ( <ESp> ) ) ) ) ) )	dd;T;ljY dn;wS;ESp ddn;ey;ESp dn;wv;ljY ddn;ey;ljY dn;wS;ljY	X;S;ljY ddv;kPR;ljY da;BtL;ESp da;;ljY dddB;y;ljY dddX;pp;ljY
b-3_t-sep_id-126	"a list of 6 strings . a first 1 consist the 1 to 2 times of "" d "" , next string consist the single letter then next string consist the semicolon symbol . fourth string consist the 1 to 2 times of letter and followed by a next string consist the semicolon symbol . last string consist the "" ljY "" or "" ESp "" ."	concat ( concat ( repeatrange ( <d> , 1 , 2 ) , <let> ) , concat ( <;> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <;> , or ( const ( <ljY> ) , const ( <ESp> ) ) ) ) ) )	dd;T;ljY dn;wS;ESp ddn;ey;ESp dn;wv;ljY ddn;ey;ljY dn;wS;ljY	X;S;ljY ddv;kPR;ljY da;BtL;ESp da;;ljY dddB;y;ljY dddX;pp;ljY
b-3_t-sep_id-127	"a list of 3 dash separated strings . the first string consist of 3 letters and second strings consist of at least 1 digit . the third part consist of 2 to 4 "" V "" ."	concat ( and ( repeatatleast ( <let> , 1 ) , repeat ( <any> , 3 ) ) , concat ( <,> , concat ( repeatatleast ( <num> , 1 ) , concat ( <,> , repeatrange ( <V> , 2 , 4 ) ) ) ) )	Dgx,4368077422,VVVV XiZ,1,VV KRZ,52704,VVV bTK,43,VVVV PCh,62116744712,VVVV KRZ,5270,VVVV	pRl,7735,VVVVV dLz,56V,VVVV 1kr,99,VVV 0c4,9767851321,VV uZn,N,VV piP,5969,VVVVV
b-3_t-sep_id-127	"a list of 3 comma separated strings . the first string consists of 3 letters . the second string consists of digits and the third string consists of the letter "" V "" repeated 2 to 4 times ."	concat ( and ( repeatatleast ( <let> , 1 ) , repeat ( <any> , 3 ) ) , concat ( <,> , concat ( repeatatleast ( <num> , 1 ) , concat ( <,> , repeatrange ( <V> , 2 , 4 ) ) ) ) )	Dgx,4368077422,VVVV XiZ,1,VV KRZ,52704,VVV bTK,43,VVVV PCh,62116744712,VVVV KRZ,5270,VVVV	pRl,7735,VVVVV dLz,56V,VVVV 1kr,99,VVV 0c4,9767851321,VV uZn,N,VV piP,5969,VVVVV
b-3_t-sep_id-128	"a list has 3 strings separated by commas . the first 2 strings have up to 3 characters that can be digits , "" S "" , or any lowercase letter but "" h "" . the last string has up to 3 characters that can be digits , "" S "" , or any lowercase letter ."	concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) ) )	m,2S,8 u,d,7 4o,Sb,n xSx,wgc,rpu u,d,S un2,be,22S	bbS,h,S 4,1,SSxd S53,sh,a 5S,Sfh,1S3 dS3,Sh,f S53,5h,4
b-3_t-sep_id-128	"this is a list of 3 strings separated by commas , all strings must be no longer than 3 characters , and can be formed by digits , lowercase letters , and capital "" S "" letters , but not "" h "" in the first string ."	concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) ) )	m,2S,8 u,d,7 4o,Sb,n xSx,wgc,rpu u,d,S un2,be,22S	bbS,h,S 4,1,SSxd S53,sh,a 5S,Sfh,1S3 dS3,Sh,f S53,5h,4
b-3_t-sep_id-128	"a list of 3 comma separated strings . the overall length of all 3 string is 3 or less . all 3 strings may contain letters in lowercase , digits and the letter "" S "" . the first and second string must not contain the letter "" h "" ."	concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( <h> ) ) ) ) , concat ( <,> , and ( repeatatleast ( or ( <low> , or ( <num> , <S> ) ) , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) ) )	m,2S,8 u,d,7 4o,Sb,n xSx,wgc,rpu u,d,S un2,be,22S	bbS,h,S 4,1,SSxd S53,sh,a 5S,Sfh,1S3 dS3,Sh,f S53,5h,4
b-3_t-sep_id-13	"there is a list of 3 comma separated strings . the first optionally begins with a letter , and then there are 2 or 3 "" 2 "" followed by a dash . the second string is 2 or 3 numbers , and the third is 2 or more "" Y "" ."	concat ( concat ( optional ( <let> ) , concat ( repeatrange ( <2> , 2 , 3 ) , <-> ) ) , concat ( <,> , concat ( repeatrange ( <num> , 2 , 3 ) , concat ( <,> , repeatatleast ( <Y> , 2 ) ) ) ) )	Y222-,907,YYYYYY 222-,063,YYYYYY Y22-,484,YYYYYYY Y222-,90,YYYYYYY Y22-,48,YYYYYYYY T222-,94,YYYYYYYY	B222-,689,Y y2-,48,YYYYYYYYYY H222;,72,YYYYY r222-,514,Y 22-,0084,YY B2-,815,YYY
b-3_t-sep_id-13	"a string starting with an optional letter then 2 - 3 number "" 2 "" followed by a "" -, "" then 2 - 3 numbers and another "" , "" and ending with 2 or more "" Y "" ."	concat ( concat ( optional ( <let> ) , concat ( repeatrange ( <2> , 2 , 3 ) , <-> ) ) , concat ( <,> , concat ( repeatrange ( <num> , 2 , 3 ) , concat ( <,> , repeatatleast ( <Y> , 2 ) ) ) ) )	Y222-,907,YYYYYY 222-,063,YYYYYY Y22-,484,YYYYYYY Y222-,90,YYYYYYY Y22-,48,YYYYYYYY T222-,94,YYYYYYYY	B222-,689,Y y2-,48,YYYYYYYYYY H222;,72,YYYYY r222-,514,Y 22-,0084,YY B2-,815,YYY
b-3_t-sep_id-13	"a list of 3 comma seperated strings . the first consist of an optional letter followed by 3 2 and then a hyphen . the second consist of 2 to 3 numeric digits . the third consist of 2 or more "" Y "" ."	concat ( concat ( optional ( <let> ) , concat ( repeatrange ( <2> , 2 , 3 ) , <-> ) ) , concat ( <,> , concat ( repeatrange ( <num> , 2 , 3 ) , concat ( <,> , repeatatleast ( <Y> , 2 ) ) ) ) )	Y222-,907,YYYYYY 222-,063,YYYYYY Y22-,484,YYYYYYY Y222-,90,YYYYYYY Y22-,48,YYYYYYYY T222-,94,YYYYYYYY	B222-,689,Y y2-,48,YYYYYYYYYY H222;,72,YYYYY r222-,514,Y 22-,0084,YY B2-,815,YYY
b-3_t-sep_id-130	"there is a list of 3 comma separated strings . each starts with a "" k "" , which is followed by 2 or 3 numbers . each string can optionally end with 3 "" e "" ."	concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) ) ) ) )	k964eee,k153eee,k139 k82,k64eee,k208eee k745,k327,k839 k826,k86eee,k11eee k35,k542,k891 k955,k59eee,k64	k307eeee,k522,k65 k0eee,k467eee,k96eee k252,k57,k7960 k7815,k63,k756eee k1eee,k682,k078 k06,k31eee,k7
b-3_t-sep_id-130	"the list has 3 strings separated by commas and starting with "" k "" . after "" k "" , each substring has 2 or 3 digits optionally followed by 3 "" e "" ."	concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) ) ) ) )	k964eee,k153eee,k139 k82,k64eee,k208eee k745,k327,k839 k826,k86eee,k11eee k35,k542,k891 k955,k59eee,k64	k307eeee,k522,k65 k0eee,k467eee,k96eee k252,k57,k7960 k7815,k63,k756eee k1eee,k682,k078 k06,k31eee,k7
b-3_t-sep_id-130	"the string should start always start with the lowercase letter "" k "" . it is then followed by 2 or 3 numbers . 3 letter "" e "" can be included next but are optional . a comma follows and then another lowercase "" k "" , followed by 2 or 3 numbers . 3 more letter "" e "" can be placed again , which are optional . another comma follows , then another lowercase "" k "" . 2 or 3 more numbers follows . another 3 more lowercase "" e "" are optional at the end of the string ."	concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) , concat ( <,> , concat ( <k> , concat ( repeatrange ( <num> , 2 , 3 ) , optional ( repeat ( <e> , 3 ) ) ) ) ) ) ) )	k964eee,k153eee,k139 k82,k64eee,k208eee k745,k327,k839 k826,k86eee,k11eee k35,k542,k891 k955,k59eee,k64	k307eeee,k522,k65 k0eee,k467eee,k96eee k252,k57,k7960 k7815,k63,k756eee k1eee,k682,k078 k06,k31eee,k7
b-3_t-sep_id-131	"there are 3 semicolon separated strings of numbers . they can be any length , but the second string must end with "" 032 "" ."	concat ( repeatatleast ( <num> , 1 ) , concat ( <;> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( const ( <032> ) ) ) , concat ( <;> , repeatatleast ( <num> , 1 ) ) ) ) )	4;00020990320032;3 5;032;4 2;600124032;21 62;023032;058 4813;032;7 4;0002099032032;58	b4t4;4060371032;0 8YI1;06010203032;8 ftJ;8080310203032;2 75;017yp032;61 4434;601g1032;68 z;0302030032;50
b-3_t-sep_id-131	"a string consist of a number followed by a semi - colon . the second string ends in any digit ending in "" 032 "" followed by a semi - colon and ending in any number ."	concat ( repeatatleast ( <num> , 1 ) , concat ( <;> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( const ( <032> ) ) ) , concat ( <;> , repeatatleast ( <num> , 1 ) ) ) ) )	4;00020990320032;3 5;032;4 2;600124032;21 62;023032;058 4813;032;7 4;0002099032032;58	b4t4;4060371032;0 8YI1;06010203032;8 ftJ;8080310203032;2 75;017yp032;61 4434;601g1032;68 z;0302030032;50
b-3_t-sep_id-131	"a list of 3 semi - colon separated strings . all 3 strings may contain digits . the second string should not end with the digits "" 032 "" in this particular order ."	concat ( repeatatleast ( <num> , 1 ) , concat ( <;> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( const ( <032> ) ) ) , concat ( <;> , repeatatleast ( <num> , 1 ) ) ) ) )	4;00020990320032;3 5;032;4 2;600124032;21 62;023032;058 4813;032;7 4;0002099032032;58	b4t4;4060371032;0 8YI1;06010203032;8 ftJ;8080310203032;2 75;017yp032;61 4434;601g1032;68 z;0302030032;50
b-3_t-sep_id-132	"the string contains "" AU "" or "" WJ "" , where there can be capital or lowercase letters followed by a period . after the period are a set of chaacters that can contain lowercase and digits followed by another period . after the period are 1 - 4 letters ."	concat ( and ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , startwith ( or ( const ( <AU> ) , const ( <WJ> ) ) ) ) , concat ( <.> , concat ( repeatatleast ( or ( <low> , <num> ) , 1 ) , concat ( <.> , repeatrange ( <let> , 1 , 4 ) ) ) ) )	AU.n38rw.Uu WJ.67.I AU.a.C AU.3v359oea8m.zL AU.5143h.jTxK AUGphB.v8v6666oa.Lp	WJBMjY.H9g.c AUGNrb.0. AUjSjrgX.k41vj8i. Wxb.21i8.JrhH AU.8F4e.Fi WJ.m3wl38khh683g.
b-3_t-sep_id-132	"a 3 part string separated by periods . the first part starts with "" AU "" or "" WJ "" , followed by any number of lowercase or capital letters . the second part contains any number of lowercase letters and/or digits . the third part contains 1 to 4 letters ."	concat ( and ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , startwith ( or ( const ( <AU> ) , const ( <WJ> ) ) ) ) , concat ( <.> , concat ( repeatatleast ( or ( <low> , <num> ) , 1 ) , concat ( <.> , repeatrange ( <let> , 1 , 4 ) ) ) ) )	AU.n38rw.Uu WJ.67.I AU.a.C AU.3v359oea8m.zL AU.5143h.jTxK AUGphB.v8v6666oa.Lp	WJBMjY.H9g.c AUGNrb.0. AUjSjrgX.k41vj8i. Wxb.21i8.JrhH AU.8F4e.Fi WJ.m3wl38khh683g.
