problem_id	description	regex	pos_examples	neg_examples	const_values
b-3_t-cat_id-141	the first 3 chracters in the string must be between 3 and 4 lower case letters . the next part of the string must be either const0 or const3 the next part of the string must be between 3 and 4 lower case letters . the string must end with either a const1 or const2	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const ( <018> ) ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const1 , const2 ) ) ) )	myaj98zyep+ cwt018xrs^ cwt98jkig+ uhk98vww^ myaj98zyep^ cwt018xrs+	dyft98yrt% lpe98gtu& eti98cxl, mjk018cbe, lksm99dsd^ qfo98cak%	4 const0,98 const1,^ const2,+ const3,018.
b-3_t-cat_id-141	the string starts with 3 - 4 lowercase letters followed by const0 or const1 , then 3 - 4 lowercase and ends with const2 or const3 .	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const2 , const3 ) ) ) )	myaj98zyep+ cwt018xrs^ cwt98jkig+ uhk98vww^ myaj98zyep^ cwt018xrs+	dyft98yrt% lpe98gtu& eti98cxl, mjk018cbe, lksm99dsd^ qfo98cak%	4 const0,98 const1,018 const2,^ const3,+
b-3_t-cat_id-141	a string begins with 3 - 4 lowercase letters . it is then followed by either the number const0 or const1 . then it is followed by 3 - 4 lowercase letters . the string ends with either a const2 or a const3 sign .	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const2 , const3 ) ) ) )	myaj98zyep+ cwt018xrs^ cwt98jkig+ uhk98vww^ myaj98zyep^ cwt018xrs+	dyft98yrt% lpe98gtu& eti98cxl, mjk018cbe, lksm99dsd^ qfo98cak%	4 const0,98 const1,018 const2,^ const3,+
b-3_t-cat_id-144	this string begins with const0 or const1 , followed by a minimum of 2 letters , then const0 or const1 again . it is ended with 1 to 4 letters .	concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <let> , 2 ) , concat ( or ( const0 , const1 ) , repeatrange ( <let> , 1 , 4 ) ) ) )	JNsuhZlJJ JbaDJZZDTJIfJZGyJ JwtZJDHeZT JwtZJDHeZJ ZQqZJJtBOZI ZfEZJ	ZIWwZKRPRZRURhgR ZmgDXyvevrtvaC JWbKjSijo ZmgDXyvevrtvam	2 const0,J const1,Z
b-3_t-cat_id-144	a capital const0 or const1 , followed by 2 or more letters , followed by a capital const0 or const1 , followed by 1 to 4 letters .	concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <let> , 2 ) , concat ( or ( const0 , const1 ) , repeatrange ( <let> , 1 , 4 ) ) ) )	JNsuhZlJJ JbaDJZZDTJIfJZGyJ JwtZJDHeZT JwtZJDHeZJ ZQqZJJtBOZI ZfEZJ	ZIWwZKRPRZRURhgR ZmgDXyvevrtvaC JWbKjSijo ZmgDXyvevrtvam	2 const0,J const1,Z
b-3_t-cat_id-145	the string starts with 1 - 2 digits or special characters followed by 3 optional lowercase letters	concat ( repeatrange ( notcc ( <let> ) , 1 , 2 ) , optional ( repeat ( <low> , 3 ) ) )	=:ecj __ ^7bxx 1^ _2 _lnf	;^^qcx vcs _^+ _5_ ;73egn ^mkzi	0
b-3_t-cat_id-145	the string should start with 1 - 2 numbers or special characters . it can also include but not necessary 3 additional lowercase letters .	concat ( repeatrange ( notcc ( <let> ) , 1 , 2 ) , optional ( repeat ( <low> , 3 ) ) )	=:ecj __ ^7bxx 1^ _2 _lnf	;^^qcx vcs _^+ _5_ ;73egn ^mkzi	0
b-3_t-cat_id-145	this pattern matches any string that starts with 1 or 2 characters not being letters , optionally followed by another 3 lowercase letters .	concat ( repeatrange ( notcc ( <let> ) , 1 , 2 ) , optional ( repeat ( <low> , 3 ) ) )	=:ecj __ ^7bxx 1^ _2 _lnf	;^^qcx vcs _^+ _5_ ;73egn ^mkzi	0
b-3_t-cat_id-147	a string consists of 3 or more letters , after which it ends with an const0 .	concat ( repeatatleast ( <let> , 3 ) , const0 )	hjLjbjunfdndjnnAYcxn pUBtn pUBhn Makmwjnxfntn lcin PXHupYn	BDn yUn LfRUOzeeeWcdbece sPn sdn Spn	1 const0,n
b-3_t-cat_id-147	a string of at least 3 letters , followed by the letter const0 .	concat ( repeatatleast ( <let> , 3 ) , const0 )	hjLjbjunfdndjnnAYcxn pUBtn pUBhn Makmwjnxfntn lcin PXHupYn	BDn yUn LfRUOzeeeWcdbece sPn sdn Spn	1 const0,n
b-3_t-cat_id-147	a string consists of 3 or more letters and the lowercase letter const0 .	concat ( repeatatleast ( <let> , 3 ) , const0 )	hjLjbjunfdndjnnAYcxn pUBtn pUBhn Makmwjnxfntn lcin PXHupYn	BDn yUn LfRUOzeeeWcdbece sPn sdn Spn	1 const0,n
b-3_t-cat_id-148	a string starts with const0 or const1 , and 3 or more lowercase letters follow .	concat ( or ( const0 , const1 ) , repeatatleast ( <low> , 3 ) )	gegdxaekpnbaersfldm gwywnvhjervebbwhj Jrnrmoeqt gloajtrvqgjy gkxibwexh Jimgohusrsdu	Anryfctranxjsnwr gzv Ajgxgcpjycwl Aitqlocgful Hyslbbuwd Hfvqkmiuvmp	2 const0,J const1,g
b-3_t-cat_id-148	the string starts with const0 or const1 and 3 or more lowercase letters follow .	concat ( or ( const0 , const1 ) , repeatatleast ( <low> , 3 ) )	gegdxaekpnbaersfldm gwywnvhjervebbwhj Jrnrmoeqt gloajtrvqgjy gkxibwexh Jimgohusrsdu	Anryfctranxjsnwr gzv Ajgxgcpjycwl Aitqlocgful Hyslbbuwd Hfvqkmiuvmp	2 const0,J const1,g
b-3_t-cat_id-148	the string must start with either a capital const0 or lowercase const1 . it is then followed by 3 or more lowercase letters .	concat ( or ( const0 , const1 ) , repeatatleast ( <low> , 3 ) )	gegdxaekpnbaersfldm gwywnvhjervebbwhj Jrnrmoeqt gloajtrvqgjy gkxibwexh Jimgohusrsdu	Anryfctranxjsnwr gzv Ajgxgcpjycwl Aitqlocgful Hyslbbuwd Hfvqkmiuvmp	2 const0,J const1,g
b-3_t-cat_id-15	a string starts with 1 or more lowercase letters followed by an const0 . then there are 2 to 3 letters followed by 2 lowercase letters . it ends with 3 numbers .	concat ( repeatatleast ( <low> , 1 ) , concat ( const0 , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( repeat ( <low> , 2 ) , repeat ( <num> , 3 ) ) ) ) )	iokryhofohoxt048 iokryhofohoxo215 qiodiooxwoTmuvx246 jrdojkfo147 hogoxxoNsfm879 eorvqdeihoqzot906	oxhnw446 qmiaolno801 ntawZre729 qonoootxypoolf507 axoqkxijooexx60 szooxxoiesoolomgvr91	1 const0,o
b-3_t-cat_id-15	a string commencing with 1 or more lowercase letters then then the letter const0 . next 2 - 3 letters followed by 2 lowercase letters and ending with 3 numbers .	concat ( repeatatleast ( <low> , 1 ) , concat ( const0 , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( repeat ( <low> , 2 ) , repeat ( <num> , 3 ) ) ) ) )	iokryhofohoxt048 iokryhofohoxo215 qiodiooxwoTmuvx246 jrdojkfo147 hogoxxoNsfm879 eorvqdeihoqzot906	oxhnw446 qmiaolno801 ntawZre729 qonoootxypoolf507 axoqkxijooexx60 szooxxoiesoolomgvr91	1 const0,o
b-3_t-cat_id-15	a list of 5 string . first string consist the 1 or more lowercase letters . next string match the value const0 and next string consist the 2 to 3 letters only . fourth string consist the 2 lowercase only and last string consist the 3 digit numeric value .	concat ( repeatatleast ( <low> , 1 ) , concat ( const0 , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( repeat ( <low> , 2 ) , repeat ( <num> , 3 ) ) ) ) )	iokryhofohoxt048 iokryhofohoxo215 qiodiooxwoTmuvx246 jrdojkfo147 hogoxxoNsfm879 eorvqdeihoqzot906	oxhnw446 qmiaolno801 ntawZre729 qonoootxypoolf507 axoqkxijooexx60 szooxxoiesoolomgvr91	1 const0,o
b-3_t-cat_id-16	i want to match a string that begins with 1 to 3 capital letters , followed by 1 character that is not capital . 3 to 4 lowercase should follow and then 3 capital . after which there should be 2 or 3 const0 finished with 2 to 3 letters .	concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( notcc ( <cap> ) , concat ( repeatrange ( <low> , 3 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( const0 , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) ) ) ) ) )	XAPjtgfQVQYYYpny TAD$wwegSJTYYYMEM RbynbrQRYYYTGb CcbsbGHJYYhd XAPjtgfQVQYYYpYf RbynbrQRYYYTkP	MYUhauvkyXVCYYEW IKNakedegBZMYYYsiA PT9hqlnOTTYqXu ATrjoNYYYYYOmw pwxgXHGYYLr IIRaoesXTRYVE	1 const0,Y
b-3_t-cat_id-16	six strings . first string 1 to 3 capital letters . second string lowercase letters . third string 3 to 4 lowercase letters . fourth string 3 capital letters . fifth string 2 to 3 const0 . sixth string 2 to 3 letters .	concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( notcc ( <cap> ) , concat ( repeatrange ( <low> , 3 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( const0 , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) ) ) ) ) )	XAPjtgfQVQYYYpny TAD$wwegSJTYYYMEM RbynbrQRYYYTGb CcbsbGHJYYhd XAPjtgfQVQYYYpYf RbynbrQRYYYTkP	MYUhauvkyXVCYYEW IKNakedegBZMYYYsiA PT9hqlnOTTYqXu ATrjoNYYYYYOmw pwxgXHGYYLr IIRaoesXTRYVE	1 const0,Y
b-3_t-cat_id-16	the first part of the string has 1 to 3 capital letters followed by a character which is not a capital letter and then 3 to 4 lowercase letters followed by 3 capital letters after which there are 2 to 3 letters const0 . the last part of the string has 2 to 3 letters .	concat ( repeatrange ( <cap> , 1 , 3 ) , concat ( notcc ( <cap> ) , concat ( repeatrange ( <low> , 3 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( const0 , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) ) ) ) ) )	XAPjtgfQVQYYYpny TAD$wwegSJTYYYMEM RbynbrQRYYYTGb CcbsbGHJYYhd XAPjtgfQVQYYYpYf RbynbrQRYYYTkP	MYUhauvkyXVCYYEW IKNakedegBZMYYYsiA PT9hqlnOTTYqXu ATrjoNYYYYYOmw pwxgXHGYYLr IIRaoesXTRYVE	1 const0,Y
b-3_t-cat_id-17	a list of 5 string consist . the first string consist of 4 digit . second and third strings that is optional and this strings also an consist that was second 1 was 3 + const0 and third string consist of 2 + lowercase and fourth string consist of 2 digit and final string consist of const1 or const2 .	concat ( repeat ( <num> , 4 ) , concat ( optional ( concat ( repeatatleast ( const0 , 3 ) , repeatatleast ( <low> , 2 ) ) ) , concat ( repeat ( <num> , 2 ) , or ( const1 , const2 ) ) ) )	4651bbbwkcvyy82UH 8021bbbbnnb68UH 9549bbbvj07NFF 9549bbbvjv55UH 3964bbbezuzp66UH 6016bbbuizjwewrd89UH	4691bbkn78UH 2093bbgj34NFF 07049bbbgdsg44NFF 8079bbhcss12UH 18894bbbibot81UH 0379340UH	3 const0,b const1,NFF const2,UH
b-3_t-cat_id-17	a string starting with 4 numbers the 3 or more optional const0 followed by 2 or more optional lowercase letters then 2 numbers and ending with const1 or const2 .	concat ( repeat ( <num> , 4 ) , concat ( optional ( concat ( repeatatleast ( const0 , 3 ) , repeatatleast ( <low> , 2 ) ) ) , concat ( repeat ( <num> , 2 ) , or ( const1 , const2 ) ) ) )	4651bbbwkcvyy82UH 8021bbbbnnb68UH 9549bbbvj07NFF 9549bbbvjv55UH 3964bbbezuzp66UH 6016bbbuizjwewrd89UH	4691bbkn78UH 2093bbgj34NFF 07049bbbgdsg44NFF 8079bbhcss12UH 18894bbbibot81UH 0379340UH	3 const0,b const1,NFF const2,UH
b-3_t-cat_id-17	the string has 4 digits , followed by optional 3 const0 , followed by optional 2 lowercase letters . after the 2 lowercase letters that are optional , there are 2 digits and either const1 or const2 .	concat ( repeat ( <num> , 4 ) , concat ( optional ( concat ( repeatatleast ( const0 , 3 ) , repeatatleast ( <low> , 2 ) ) ) , concat ( repeat ( <num> , 2 ) , or ( const1 , const2 ) ) ) )	4651bbbwkcvyy82UH 8021bbbbnnb68UH 9549bbbvj07NFF 9549bbbvjv55UH 3964bbbezuzp66UH 6016bbbuizjwewrd89UH	4691bbkn78UH 2093bbgj34NFF 07049bbbgdsg44NFF 8079bbhcss12UH 18894bbbibot81UH 0379340UH	3 const0,b const1,NFF const2,UH
b-3_t-cat_id-18	the start of the string can be any amount of digits , as long as it starts with a digit . the second part of the string can be any amount of letters , but can only be letters .	concat ( repeatatleast ( <num> , 1 ) , repeatatleast ( <let> , 2 ) )	8YhVRXCUaCV 91rpE 6AYTsSEDZQ 33TbCDhIVWfUzHilVtcV 6umTRonCtOtMIJNdMBQ 6qBpVnmfJ	1347Z TSDk hYvin wITfWTOOVTGBgd 1e ooLtTnecqIED	0
b-3_t-cat_id-18	a string starts with 1 or more numbers followed by 2 or more letters .	concat ( repeatatleast ( <num> , 1 ) , repeatatleast ( <let> , 2 ) )	8YhVRXCUaCV 91rpE 6AYTsSEDZQ 33TbCDhIVWfUzHilVtcV 6umTRonCtOtMIJNdMBQ 6qBpVnmfJ	1347Z TSDk hYvin wITfWTOOVTGBgd 1e ooLtTnecqIED	0
b-3_t-cat_id-18	the string starts with 1 or more digits followed by 2 or more letters .	concat ( repeatatleast ( <num> , 1 ) , repeatatleast ( <let> , 2 ) )	8YhVRXCUaCV 91rpE 6AYTsSEDZQ 33TbCDhIVWfUzHilVtcV 6umTRonCtOtMIJNdMBQ 6qBpVnmfJ	1347Z TSDk hYvin wITfWTOOVTGBgd 1e ooLtTnecqIED	0
b-3_t-cat_id-20	a good string starts with const0 followed by 1 or 2 capital letters . it then has 2 to 4 lowercase letters followed by const0 and 2 or more characters that are not capital letters .	concat ( repeat ( <q> , 4 ) , concat ( repeatrange ( <cap> , 1 , 2 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( <q> , 4 ) , repeatatleast ( notcc ( <cap> ) , 2 ) ) ) ) )	qqqqZejdbqqqq!9zr qqqqAddxqqqq9@*4 qqqqEJdtuqqqqt&7feb qqqqIbmihqqqqi^5j6q= qqqqZejdbqqqq!9:h qqqqGjvyqqqq773	qqqqATdgyphqqqqrs% qqqqWefqqqqv qqqqMsqqqqxuqlry:91p qqqqEOyhtlqqqqz qqqqBgpzgqqqqn qqqqUmqqqq7fup-c5	1 const0,qqqq
b-3_t-cat_id-20	the string should start with 4 const0 . followed by 1 - 2 capital letters . followed by 2 - 4 lowercase letters . 4 more const0 then follows . then 2 or more digits , which are not capital .	concat ( repeat ( const0 , 4 ) , concat ( repeatrange ( <cap> , 1 , 2 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( const0 , 4 ) , repeatatleast ( notcc ( <cap> ) , 2 ) ) ) ) )	qqqqZejdbqqqq!9zr qqqqAddxqqqq9@*4 qqqqEJdtuqqqqt&7feb qqqqIbmihqqqqi^5j6q= qqqqZejdbqqqq!9:h qqqqGjvyqqqq773	qqqqATdgyphqqqqrs% qqqqWefqqqqv qqqqMsqqqqxuqlry:91p qqqqEOyhtlqqqqz qqqqBgpzgqqqqn qqqqUmqqqq7fup-c5	1 const0,q
b-3_t-cat_id-20	the string starts with 4 letters const0 followed by 1 to 2 capital letters after which there are 2 to 4 lowercase letters and then 4 letters const0 . the string ends with more than 2 characters which are not capital letters .	concat ( repeat ( const0 , 4 ) , concat ( repeatrange ( <cap> , 1 , 2 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( const0 , 4 ) , repeatatleast ( notcc ( <cap> ) , 2 ) ) ) ) )	qqqqZejdbqqqq!9zr qqqqAddxqqqq9@*4 qqqqEJdtuqqqqt&7feb qqqqIbmihqqqqi^5j6q= qqqqZejdbqqqq!9:h qqqqGjvyqqqq773	qqqqATdgyphqqqqrs% qqqqWefqqqqv qqqqMsqqqqxuqlry:91p qqqqEOyhtlqqqqz qqqqBgpzgqqqqn qqqqUmqqqq7fup-c5	1 const0,q
b-3_t-cat_id-21	the string starts with const0 followed by 1 or more lowercase letters . it ends with const1 or const2 followed by 4 capital letters .	concat ( const0 , concat ( repeatatleast ( <low> , 1 ) , concat ( or ( const1 , const2 ) , repeat ( <cap> , 4 ) ) ) )	llrfcgr-HUPX lkylz&UJGW lzwjblsfg-NLYV lqevkxgjigtja&ORMZ lqvnxxqgugfzrm&OSWP lopujrrzwxk&KXSF	lawziwyatq%MNFG ltpcbtzdcnbaxto&GWW lzukm:BSPV lnzlnrd&TVP llqkkqkooqpzc&RRG gdkdyyiqeq-FPKJ	3 const0,l const1,- const2,&
b-3_t-cat_id-21	this pattern matches any string that starts with an const0 letter , followed by 1 or more lowercase letters , either a const2 or const1 special character , and ends with 4 capital letters .	concat ( const0 , concat ( repeatatleast ( <low> , 1 ) , concat ( or ( <-> , const1 ) , repeat ( <cap> , 4 ) ) ) )	llrfcgr-HUPX lkylz&UJGW lzwjblsfg-NLYV lqevkxgjigtja&ORMZ lqvnxxqgugfzrm&OSWP lopujrrzwxk&KXSF	lawziwyatq%MNFG ltpcbtzdcnbaxto&GWW lzukm:BSPV lnzlnrd&TVP llqkkqkooqpzc&RRG gdkdyyiqeq-FPKJ	3 const0,l const1,& const2,_
b-3_t-cat_id-23	a string starting with 2 - 4 const0 then a const1 or const2 followed by 2 - 4 const0 and ending in an optional const1 or const2 .	concat ( repeatrange ( const0 , 2 , 4 ) , concat ( or ( const1 , const2 ) , concat ( repeatrange ( const0 , 2 , 4 ) , optional ( or ( const1 , const2 ) ) ) ) )	GGGGqGGGM GGMGG GGqGGq GGGMGGG GGGMGGq GGGGMGGM	GGGGGqGGGG GGGMGGs GGGGMGM GGGGqGGGGg GGMGGg GGGqGGGGg	3 const0,G const1,q const2,M
b-3_t-cat_id-23	the string starts with 2 to 4 const0 followed by a const1 or const2 . it ends with 2 to 4 const0 optionally followed by a const1 or const2 .	concat ( repeatrange ( const0 , 2 , 4 ) , concat ( or ( const1 , const2 ) , concat ( repeatrange ( const0 , 2 , 4 ) , optional ( or ( const1 , const2 ) ) ) ) )	GGGGqGGGM GGMGG GGqGGq GGGMGGG GGGMGGq GGGGMGGM	GGGGGqGGGG GGGMGGs GGGGMGM GGGGqGGGGg GGMGGg GGGqGGGGg	3 const0,G const1,q const2,M
b-3_t-cat_id-23	the string should start with 2 - 4 capital letter const0 . it is then followed by either a lowercase const1 or capital const2 . then 2 - 4 more capital const0 . the string can end with another lowercase const1 or capital const2 but necessary .	concat ( repeatrange ( const0 , 2 , 4 ) , concat ( or ( const1 , const2 ) , concat ( repeatrange ( const0 , 2 , 4 ) , optional ( or ( const1 , const2 ) ) ) ) )	GGGGqGGGM GGMGG GGqGGq GGGMGGG GGGMGGq GGGGMGGM	GGGGGqGGGG GGGMGGs GGGGMGM GGGGqGGGGg GGMGGg GGGqGGGGg	3 const0,G const1,q const2,M
b-3_t-cat_id-25	a list consist of 4 strings , first string can have 1 to 4 digit . second string can have uppercase letters including special characters followed by an optional numeric digit const0 . third string can have 1 to 4 digits . fourth string can have 3 to 4 upper case letters followed by mandatory numeric value const0 .	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , concat ( optional ( const0 ) , concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , const0 ) ) ) ) )	1,XR.8612H$66 62#=478%6 62.KY-6OUXA6 62#=472V6 0E=N9651660_B66 62#=47236	40483VA3^86756 4!F;,88++Z44 98718YOG96948#&6#6 0408U8;L%9 24632.+E666 6^._16560.6SB&6	1 const0,6
b-3_t-cat_id-25	a good string starts with 1 to 4 digits followed by 3 to 4 digits , capital letters , and/or special characters . then there is an optional const0 followed by 1 to 4 digits and 3 to 4 digits , capital letters , and/or special characters and a trailing const0 .	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , concat ( optional ( const0 ) , concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , const0 ) ) ) ) )	1,XR.8612H$66 62#=478%6 62.KY-6OUXA6 62#=472V6 0E=N9651660_B66 62#=47236	40483VA3^86756 4!F;,88++Z44 98718YOG96948#&6#6 0408U8;L%9 24632.+E666 6^._16560.6SB&6	1 const0,6
b-3_t-cat_id-25	the string starts with 1 - 4 digits , followed by 3 - 4 not lowercase , an optional const0 and then 1 - 4 digits , 3 - 4 not lowercase and a const0 .	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , concat ( optional ( const0 ) , concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( notcc ( <low> ) , 3 , 4 ) , const0 ) ) ) ) )	1,XR.8612H$66 62#=478%6 62.KY-6OUXA6 62#=472V6 0E=N9651660_B66 62#=47236	40483VA3^86756 4!F;,88++Z44 98718YOG96948#&6#6 0408U8;L%9 24632.+E666 6^._16560.6SB&6	1 const0,6
b-3_t-cat_id-26	a string starts with a letter followed by 2 or more const0 . it ends with 3 or 4 capital letters .	concat ( <let> , concat ( repeatatleast ( const0 , 2 ) , repeatrange ( <cap> , 3 , 4 ) ) )	V111111111SCMB Z111111GWV k1111111111TKQE v1111111111111ATKC t1111EVD A111111111111111NKDH	M1LFF 111111111111TYIE Y1YPSK Kq1111111111URW Db11MHC b1LMHT	1 const0,1
b-3_t-cat_id-26	the string starts with a letter followed by 2 or more const0 , then 3 or 4 capital letters .	concat ( <let> , concat ( repeatatleast ( const0 , 2 ) , repeatrange ( <cap> , 3 , 4 ) ) )	V111111111SCMB Z111111GWV k1111111111TKQE v1111111111111ATKC t1111EVD A111111111111111NKDH	M1LFF 111111111111TYIE Y1YPSK Kq1111111111URW Db11MHC b1LMHT	1 const0,1
b-3_t-cat_id-26	the string consist of 1 letter followed by at least 2 number const0 followed by 3 to 4 capital letters	concat ( <let> , concat ( repeatatleast ( const0 , 2 ) , repeatrange ( <cap> , 3 , 4 ) ) )	V111111111SCMB Z111111GWV k1111111111TKQE v1111111111111ATKC t1111EVD A111111111111111NKDH	M1LFF 111111111111TYIE Y1YPSK Kq1111111111URW Db11MHC b1LMHT	1 const0,1
b-3_t-cat_id-30	a string starting with 4 capital letters the 2 - 4 lower case letters followed by 3 letters and ending with 2 or more lower case letters or digits .	concat ( repeat ( <cap> , 4 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( <let> , 3 ) , repeatatleast ( or ( <low> , <num> ) , 2 ) ) ) )	PFJSrwrDIJl3ql8s0i KGUAgrMvE6fa5hh5 NNEInnniLZE071yit NNEInnniLZE071y35 BUEHjqrMNjjso9t UJOCydnaE0p	KRZAzsAyJHl3494 MLVQpjVozEz396b QHVTqwPMwTuu QHVTqwPMwT9h CNZOWipVnq5o0p	0
b-3_t-cat_id-30	the string starts with 4 capital letters followed by 2 to 4 lowercase letters . it ends with 3 letters followed by 2 or more characters that can be lowercase letters or digits .	concat ( repeat ( <cap> , 4 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( <let> , 3 ) , repeatatleast ( or ( <low> , <num> ) , 2 ) ) ) )	PFJSrwrDIJl3ql8s0i KGUAgrMvE6fa5hh5 NNEInnniLZE071yit NNEInnniLZE071y35 BUEHjqrMNjjso9t UJOCydnaE0p	KRZAzsAyJHl3494 MLVQpjVozEz396b QHVTqwPMwTuu QHVTqwPMwT9h CNZOWipVnq5o0p	0
b-3_t-cat_id-30	start with 4 capital letters then 2 lowercase letters . any 3 letters followed by 2 digits or lowercase letters .	concat ( repeat ( <cap> , 4 ) , concat ( repeatrange ( <low> , 2 , 4 ) , concat ( repeat ( <let> , 3 ) , repeatatleast ( or ( <low> , <num> ) , 2 ) ) ) )	PFJSrwrDIJl3ql8s0i KGUAgrMvE6fa5hh5 NNEInnniLZE071yit NNEInnniLZE071y35 BUEHjqrMNjjso9t UJOCydnaE0p	KRZAzsAyJHl3494 MLVQpjVozEz396b QHVTqwPMwTuu QHVTqwPMwT9h CNZOWipVnq5o0p	0
b-3_t-cat_id-31	a list of 6 strings consist . the first string consist of 2 - 3 not letter and second string consist of 3 + digit and third string consist of 2 capital and fourth string consist of 3 const0 and fifth string consist of 3 + digit and final string consist of 1 - 3 letter .	concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeat ( <cap> , 2 ) , concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , repeatrange ( <let> , 1 , 3 ) ) ) ) ) )	*=@26649LCiii8667gya _9@0204RMiii517rkE *=@26649LCiii8667gyH ^^372EViii886O ^%211PEiii286e *=@26649LCiii8667gPG	_@-894RUiii710568 _^_302CKYiii576WsO _^@3746MGiii155 __@836KUiiii650PUU 5=__447KKiii838rH ^+_^62908MTiii174K	1 const0,i
b-3_t-cat_id-31	a string starting with 2 - 3 special characters or numbers then 3 or more numbers followed by 2 capital letters then 3 const0 followed by 3 or more numbers and ending with 1 - 3 letters .	concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeat ( <cap> , 2 ) , concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , repeatrange ( <let> , 1 , 3 ) ) ) ) ) )	*=@26649LCiii8667gya _9@0204RMiii517rkE *=@26649LCiii8667gyH ^^372EViii886O ^%211PEiii286e *=@26649LCiii8667gPG	_@-894RUiii710568 _^_302CKYiii576WsO _^@3746MGiii155 __@836KUiiii650PUU 5=__447KKiii838rH ^+_^62908MTiii174K	1 const0,i
b-3_t-cat_id-31	a string 6 sets long . first is 2 to 3 digits or special characters . second is 3 or more digits . third is 2 capital letters . fourth is 3 const0 . fifth is at least 3 digits . sixth is 1 to 3 letters .	concat ( repeatrange ( notcc ( <let> ) , 2 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeat ( <cap> , 2 ) , concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <num> , 3 ) , repeatrange ( <let> , 1 , 3 ) ) ) ) ) )	*=@26649LCiii8667gya _9@0204RMiii517rkE *=@26649LCiii8667gyH ^^372EViii886O ^%211PEiii286e *=@26649LCiii8667gPG	_@-894RUiii710568 _^_302CKYiii576WsO _^@3746MGiii155 __@836KUiiii650PUU 5=__447KKiii838rH ^+_^62908MTiii174K	1 const0,i
b-3_t-cat_id-32	the start of the string must be between 3 and 4 letters . the next part of the string must be a single digit . the final portion of the string must be between 3 and 4 letters .	concat ( repeatrange ( <let> , 3 , 4 ) , concat ( <num> , repeatrange ( <let> , 3 , 4 ) ) )	WQQY1Tvk LVl0NKH WQQY1TAX bWbH4zuom WQQY1TAc LVl0NyZ	DgL3GKCRn lJ9NvsL yRR1GCCXY lxxlS8uWvq Fahkj4JZz wrY8BHRIP	0
b-3_t-cat_id-32	this pattern matches any string that starts with 3 or 4 letters , followed by a digit , and ends with another 3 or 4 letters .	concat ( repeatrange ( <let> , 3 , 4 ) , concat ( <num> , repeatrange ( <let> , 3 , 4 ) ) )	WQQY1Tvk LVl0NKH WQQY1TAX bWbH4zuom WQQY1TAc LVl0NyZ	DgL3GKCRn lJ9NvsL yRR1GCCXY lxxlS8uWvq Fahkj4JZz wrY8BHRIP	0
