problem_id	description	regex	pos_examples	neg_examples	const_values
b-3_t-sep_id-34	a list of 5 strings . first and thirds consist of 3+digi + numeric values . third and fourth strings consist of hyphen symbols . last string consist by 3 const0	concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , repeat ( const0 , 3 ) ) ) ) )	51873698-85646-bbb 789051-54335-bbb 35122199-3025957-bbb 6313-9399-bbb 63139-050-bbb 6662987333-7090-bbb	68759965-59-bbb 61-965003-bbb 670-76-bbb 030319501537-45-bbb 38-00558126-bbb 680-792-bbbb	1 const0,b
b-3_t-sep_id-34	a string that consists of 3 parts each separated by a dash . the first and second parts consists of any numeric value > 99 . the third part consists of const0 .	concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , repeat ( <b> , 3 ) ) ) ) )	51873698-85646-bbb 789051-54335-bbb 35122199-3025957-bbb 6313-9399-bbb 63139-050-bbb 6662987333-7090-bbb	68759965-59-bbb 61-965003-bbb 670-76-bbb 030319501537-45-bbb 38-00558126-bbb 680-792-bbbb	1 const0,bbb
b-3_t-sep_id-38	a list of 3 dash separated strings . each string must start with 2 digits . the remaining portion can be letters and numbers , but can not contain const0 .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) ) ) ) )	744-48-41 446pN-849u-81 64444-191-46 446pN-849u-28 5844-94-06 444P-648-48fNT1Qf	71-0-43 998V06FqU41VC-3-54 48O96O-A-42 71-0-48 93-56vX794506J449-43 407724-2RL1-38	1 const0,449
b-3_t-sep_id-40	a string that consists of any number of parts each separate by a semi colon . each part consists of a string containing lower case letters , that start with either the letter const0 or const1 and is either 1 , 4 or 5 characters long .	concat ( concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) , star ( concat ( <;> , concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	nebw nhamu;nxuds n;mooug;m m;m;n;nwnu;m nbhf;nshzd;n;m m;msff;n;m;m	cjui;cftgk r;r;rvfq qqgt;q;q;q;qwtp;q q;qownn;q;q;q qadby;qnxdw;q;qutz q;q;q;q;qchsl;q	2 const0,n const1,m
b-3_t-sep_id-41	a list of semicolon separated strings . each string begins with 2 lowercase letters followed by 3 to 4 const0 .	concat ( concat ( repeat ( <low> , 2 ) , repeatrange ( const0 , 3 , 4 ) ) , star ( concat ( <;> , concat ( repeat ( <low> , 2 ) , repeatrange ( const0 , 3 , 4 ) ) ) ) )	rf666 ko666;jv6666 td666;py6666;yy6666 mr666;yf6666;ap6666 ya6666;ch6666 mr6666;ae666;bz6666	ew66666 mty666;agp6666 lk66 v666;p6666 h6666;p6666;l666 vzk6666	1 const0,6
b-3_t-sep_id-41	a string that contains any number of parts separated by semi colons , where each part consists of 2 lower case letters followed by either const0 or const1 .	concat ( concat ( repeat ( <low> , 2 ) , repeatrange ( <6> , 3 , 4 ) ) , star ( concat ( <;> , concat ( repeat ( <low> , 2 ) , repeatrange ( <6> , 3 , 4 ) ) ) ) )	rf666 ko666;jv6666 td666;py6666;yy6666 mr666;yf6666;ap6666 ya6666;ch6666 mr6666;ae666;bz6666	ew66666 mty666;agp6666 lk66 v666;p6666 h6666;p6666;l666 vzk6666	2 const0,666 const1,6666
b-3_t-sep_id-45	a list of 3 dash separated strings for a total of 5 strings . the first and third strings allow lowercase and capital , are less than or equal to 3 in length , and do not contain 3 lowercase letters . the last string may not start with 2 letters and contains letters and digits .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , not ( startwith ( repeat ( <let> , 2 ) ) ) ) ) ) ) )	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap	0
b-3_t-sep_id-54	a string that consists of any number of parts each separate by a comma . each part contains a numerical value less than 1000 .	concat ( and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) , star ( concat ( <,> , and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) )	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6	0
b-3_t-sep_id-55	a string that consists of any number of parts each separated by a dot . each part can consists of any number of letters and digits .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , star ( concat ( <.> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) )	r7a4M m.y2851SZ3 m.8I7Z5j9O.E znFDsN4319Tn8.3.s.8 Ys.A9.Mq Ys.A9.ML	*a=$z e4U#,_*u. q_! =5%!7r5Gq#_#& !^=,=$1D q_=	0
b-3_t-sep_id-59	a string that consists of 3 parts , each separated by a comma . the first part consists of 3 or more letters . the second part 2 lower case letters . and the third part either the letter const0 or the letter const1 .	concat ( repeatatleast ( <let> , 3 ) , concat ( <,> , concat ( repeat ( <low> , 2 ) , concat ( <,> , or ( const0 , const1 ) ) ) ) )	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j	2 const0,P const1,v
b-3_t-sep_id-6	a list of 3 comma separated strings for a total of 5 strings . the first and last strings allow letters and digits and the third string allows letters and digits , can not end in a digit , and can not contain 3 letters .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( not ( contain ( repeat ( <let> , 3 ) ) ) , not ( endwith ( <num> ) ) ) ) , concat ( <,> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) ) )	JqBOLTH,5q,Mos0ogeZ0 dbM,h,3 dbM,h,T Rg,A,X X8,v,773l21JU h8gBa,MZ,D	uH,46Jy3,Za6e4r 1,Hv1o5t7sg4,lEE 2u,4,MV0 M,VU8JE4,1u Jr4m,2,5LS SOk,aH1Pu4,iM4B	0
b-3_t-sep_id-61	a string consists of between 2 and 4 lower case letters followed by a dot , then 4 capital letters followed by a dot , and ends with a string of between length 3 and 5 that does not contain special character .	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <.> , concat ( repeat ( <cap> , 4 ) , concat ( <.> , and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 3 , 5 ) ) ) ) ) )	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q	0
b-3_t-sep_id-62	a string containing any number of parts separated by a dash . each part consists of numbers , lower case letters or capital letters and must not contain const0 anywhere within it .	concat ( and ( repeatatleast ( or ( <num> , or ( <low> , <cap> ) ) , 1 ) , not ( contain ( const0 ) ) ) , star ( concat ( <-> , and ( repeatatleast ( or ( <num> , or ( <low> , <cap> ) ) , 1 ) , not ( contain ( const0 ) ) ) ) ) )	69 n361-Q9685dJ 1yY93GD6-42-GAbU62 6-Y-7-7 7qHMT05-724L A-033Y3RB8pi667-r-6o	,1_,7=z=u5*4 065g2684g7H zZ74c1684 065g2684gj1 d684 :6v:=7c#-6	1 const0,684
b-3_t-sep_id-63	a list of 3 comma separated strings . each string must begins with const0 or const1 . the strings can optionally include a capital letter .	concat ( concat ( or ( const0 , const1 ) , optional ( <cap> ) ) , concat ( <,> , concat ( concat ( or ( const0 , const1 ) , optional ( <cap> ) ) , concat ( <,> , concat ( or ( const0 , const1 ) , optional ( <cap> ) ) ) ) ) )	NOC,sFH,sFHX NO,sFHQ,sFHU sFHN,sFHJ,sFHW NOG,sFHC,sFHI NOC,sFHH,sFH sFHK,sFH,sFHC	yUTT,sFHM,sFH sFH,sFH,XP jLl,sFHQ,NO BXi,sFH,NO NOET,sFHA,NOD NODB,sFH,NO	2 const0,NO const1,sFH
b-3_t-sep_id-65	a set of 3 dash - separated strings . the first string is 2 - 3 characters long , and may be any alphanumeric character a - z , 0 - 9 , of any case . the second string must contain 2 - 4 iterations of the letter const0 . the final string begins with at least 3 letters a - z of any case , followed by 2 - 3 capital letters a - z .	concat ( and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , repeatrange ( <any> , 2 , 3 ) ) , concat ( <-> , concat ( repeatrange ( const0 , 2 , 4 ) , concat ( <-> , concat ( repeatatleast ( <let> , 3 ) , repeatrange ( <cap> , 2 , 3 ) ) ) ) ) )	5dM-II-veSTkQACJ 8t4-III-nLmCDsqWF 3ZC-IIII-ZJKEJ MSR-III-iFMBaIR MjK-III-svxjujZsBQ GZ-II-IvMOP	78-I-SAOBZ xf-IIII-JIkJKROEIoD 5J9-III-EsHwYlyrO 78-I-StlDW bfL-I-ituoOC kuf-II-ZAwNiURYnlyL	1 const0,I
b-3_t-sep_id-65	a 6 part string with parts 2 and 4 being a single dash . the first string allows capitals , numbers and lowercase letters . the third string contains 2 to 4 lowercase const0 . the fifth string is 3 or more letters and the final string is 2 or 3 capital letters .	concat ( and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , repeatrange ( <any> , 2 , 3 ) ) , concat ( <-> , concat ( repeatrange ( <I> , 2 , 4 ) , concat ( <-> , concat ( repeatatleast ( <let> , 3 ) , repeatrange ( <cap> , 2 , 3 ) ) ) ) ) )	5dM-II-veSTkQACJ 8t4-III-nLmCDsqWF 3ZC-IIII-ZJKEJ MSR-III-iFMBaIR MjK-III-svxjujZsBQ GZ-II-IvMOP	78-I-SAOBZ xf-IIII-JIkJKROEIoD 5J9-III-EsHwYlyrO 78-I-StlDW bfL-I-ituoOC kuf-II-ZAwNiURYnlyL	1 const0,l
b-3_t-sep_id-67	a list of 3 dash separated strings . all 3 strings allow numbers and uppercase and lowercase letters and the overall length is 9 to 19 .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <-> , concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <-> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) ) )	0QZOe-y-f uJ-P5my655O-A8 0QZOe-y-4 zYB62-h8xJ31e-JJ T-nh-29bg9c YuGy2lQ-U93x41-9TGQ		0
b-3_t-sep_id-67	a string that consists of 3 parts each separated by a dash , where each part consists of any number of letters and digits .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <-> , concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <-> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) ) )	0QZOe-y-f uJ-P5my655O-A8 0QZOe-y-4 zYB62-h8xJ31e-JJ T-nh-29bg9c YuGy2lQ-U93x41-9TGQ		0
b-3_t-sep_id-69	a list of 3 comma separated strings consisting of numbers or lowercase letters . the first string must be less than or equal to 4 in length and must end in 3 numbers or 3 lowercase letters .	concat ( and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , and ( repeatrange ( <any> , 0 , 4 ) , endwith ( or ( repeat ( <num> , 3 ) , repeat ( <low> , 3 ) ) ) ) ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , <num> ) , 1 ) , concat ( <,> , repeatatleast ( or ( <low> , <num> ) , 1 ) ) ) ) )	5alh,m,8o qxp,5,f tfcr,2,pxt f943,0,5294z02q7k9n tfcr,2,px3 5gra,1ie0,ht0px214uf	zvjp,3uvm1,Uw0A 479,o,MgVS0STdFg6G zvjp,3uvm1,Uw01 jpu,s6,1jiOWaGCD c355,Vwe,46 etr,X,7bo8h7a0q8567	0
b-3_t-sep_id-70	a string that consists of 3 parts separated by a comma , where each part consists of any combination of upper and lower case letters and digits .	concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) ) ) ) )	HGso,c42h,z3 5,l,6 5,5,m 9YLY84JRL3,y,Z 320Dr6,O3,t 9YLY84JRL3,y,m		0
b-3_t-sep_id-71	a list of 3 dash separated strings consisting of numbers . the first string can not start with a number const1 and none of the strings can end with a number const0 .	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , not ( startwith ( const1 ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( const0 ) ) , concat ( <-> , and ( repeatatleast ( <num> , 1 ) , endwith ( const0 ) ) ) ) ) )	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06	2 const0,6 const1,3
b-3_t-sep_id-72	a string that contains any number of parts each separated by a dash . each part can consists of capital letters along with the letter const0 and must be at least 4 characters long .	concat ( and ( repeatatleast ( or ( <cap> , const0 ) , 1 ) , repeatatleast ( <any> , 4 ) ) , star ( concat ( <-> , and ( repeatatleast ( or ( <cap> , const0 ) , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) )	XRONHbbVDbbNTbNbbDZ MIIb-XECXbUb JbSV-VbDb-bbJbQb bLbS-JALbb-bPKR-RTXb bLbbbZC OHbb-PObJWWRb	bbP-bbb-bbb-bbb nsAVj-rnPUtb bbb-Ibb kkocEy Mbb-PbP-bIb cUPWu	1 const0,b
b-3_t-sep_id-73	a string that consists of any number of parts separated by a comma , where each part consists of 2 digits optionally followed by 2 capital letters .	concat ( concat ( repeat ( <num> , 2 ) , optional ( repeat ( <cap> , 2 ) ) ) , star ( concat ( <,> , concat ( repeat ( <num> , 2 ) , optional ( repeat ( <cap> , 2 ) ) ) ) ) )	94 89RQ,17 20CL,52BZ,60 62GE,22GJ,67RP,87,18 78CT,30JG,04TY,45VF 80,14,64,42PQ,69	5YU 6FM,4,4CW,3IB 35OVL 43NMX,61QFO,19NNT 2 52UJU,39LIW	0
b-3_t-sep_id-75	a string that starts with the letter const1 or const2 , then a const0 , then any numerical value that ends with a const3 , then a const0 , then ends with 3 or 4 letters .	concat ( or ( const1 , const2 ) , concat ( const0 , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( const3 ) ) , concat ( const0 , repeatrange ( <let> , 3 , 4 ) ) ) ) )	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY	4 const0,. const1,J const2,I const3,2
b-3_t-sep_id-76	a set of 3 dash - separated strings . the first string must be at least 1 alphanumeric character a - z , 0 - 9 , capital letters only . the second string includes 2 - 4 lowercase letters a - z , followed optionally by either the lowercase letter const0 or capital letter const1 . the third string must be at least 4 characters long , made up of alphanumeric characters a - z , 0 - 9 , of any case .	concat ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , concat ( <-> , concat ( concat ( repeatrange ( <low> , 2 , 4 ) , optional ( or ( const0 , const1 ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) ) )	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34	2 const0,c const1,F
b-3_t-sep_id-78	a string that consists of any number of parts separated by a semi colon , where each part is 3 characters and contains no special characters .	concat ( and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) ) ) )	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX	0
b-3_t-sep_id-82	three period - separated strings . the first must be no more than 3 characters long , and consists of the digits 0 - 9 and/or the capital letter const0 . the second string must be no more than 5 characters long , and may include any alphanumeric character a - z , 0 - 9 , of any case . the third string must begin with 3 - 4 letters a - z of any case , followed by 4 lowercase letters a - z .	concat ( and ( repeatatleast ( or ( <num> , const0 ) , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 0 , 5 ) ) , concat ( <.> , concat ( repeatrange ( <let> , 3 , 4 ) , repeat ( <low> , 4 ) ) ) ) ) )	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn	1 const0,O
b-3_t-sep_id-85	the string starts with a lowercase const0 or const1 followed by a list of 3 comma separated strings . the second string is 2 or more letters . the fourth and sixth strings both : allow numbers and capital letters , must contain a number , and have an overall length of equal to or less than 5 ( each ) .	concat ( concat ( or ( const0 , <I> ) , repeatatleast ( <let> , 2 ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 5 ) , contain ( <num> ) ) ) , concat ( <,> , and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 5 ) , contain ( <num> ) ) ) ) ) ) )	ImG,6W,9 IXb,T76RF,L8M7 fiT,2VX2A,0HSB7 IyiDxc,A1I1K,M7597 IgE,26L,2 IkZrSBY,YZ0HI,2X0A8	fNFMmGkcS,973S,T MZm,70,9 IOy,4,I IJ,5,7 MKrV,0,92 MuVMeDd,7FV2,MT8JQ	2 const0,f const1,l
b-3_t-sep_id-85	a string that consists of 3 parts separated by a comma . the first part consists of a string that contains 3 or more letters that starts with the letter const0 or const1 . the second and third parts must contain at least 1 digit , be at most 5 characters long , and contain only capital letters and digits .	concat ( concat ( or ( const0 , <I> ) , repeatatleast ( <let> , 2 ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 5 ) , contain ( <num> ) ) ) , concat ( <,> , and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 5 ) , contain ( <num> ) ) ) ) ) ) )	ImG,6W,9 IXb,T76RF,L8M7 fiT,2VX2A,0HSB7 IyiDxc,A1I1K,M7597 IgE,26L,2 IkZrSBY,YZ0HI,2X0A8	fNFMmGkcS,973S,T MZm,70,9 IOy,4,I IJ,5,7 MKrV,0,92 MuVMeDd,7FV2,MT8JQ	2 const0,f const1,l
b-3_t-sep_id-87	a string that consists of 3 parts separated by a comma . the first 2 parts consist of any string of characters that does not contain special characters . the third part consists of between 2 and 4 letters .	concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , repeatrange ( <let> , 2 , 4 ) ) ) ) )	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg		0
b-3_t-sep_id-88	a string that consists of any number of parts each separated by a semi colon . each part can consist of either 2 or 3 capital letters or 2 or 3 lower case letters .	concat ( or ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <low> , 2 , 3 ) ) , star ( concat ( <;> , or ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	cxc zpa;GTI PXU;CKT;RET QL;TS;TZ;FUQ;owi gv;QWU;kb;wp SD;hve;RPE;edr	B;A;H;T;D;U S;G;L;T;B;E;Y B;Z;R;X;R;D;Z;U;P U;Q;W;C;S;K;T;Z;J R;B;A;L;N E;J	0
b-3_t-sep_id-89	a string that consists of 3 parts separated by a comma . the first part is any numerical value greater than 99 . the second part is the letter const0 . the third part is any combination of lower case letters .	concat ( and ( repeatatleast ( <num> , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <,> , concat ( const0 , concat ( <,> , repeatatleast ( <low> , 1 ) ) ) ) )	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh	1 const0,z
b-3_t-sep_id-9	the string begins with 3 lowercase letters . the first and fourth strings are followed by const0 . the third string is a number . the fourth string is 2 to 4 lowercase letters . the string ends in letters and the overall length is 10 to 18 .	concat ( repeat ( <low> , 3 ) , concat ( const0 , concat ( concat ( <num> , repeatrange ( <low> , 2 , 4 ) ) , concat ( const0 , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4	1 const0,.
b-3_t-sep_id-91	a string that consists of 2 or more lower case letter followed by a dot , followed by either 2 or more digits followed by a dot or 2 or more upper or lower case letters followed by a dot , and ends with either const0 or const1	concat ( repeatatleast ( <low> , 2 ) , concat ( <.> , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( <.> , or ( const0 , const1 ) ) ) ) )	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D	2 const0,V const1,D
b-3_t-sep_id-93	a string that consists of any number of parts each separate by a comma where each part consists of either the string const0 or the string const1	concat ( or ( const0 , const1 ) , star ( concat ( <,> , or ( const0 , const1 ) ) ) )	JJV VE,VE VE,JJV,JJV JJV,VE,JJV,JJV,JJV JJV,JJV,VE,VE,VE JJV,VE,VE,VE,VE,VE	VX,VX,VX,VX,VX,VX,VX IBD,IBD,IBD,IBD,IBD VX,VX,VX,VX,VX VX,VX,VX IBD,IBD VX	2 const0,VE const1,JJV
b-3_t-sep_id-97	a set of const1 comma - separated strings . the first string must consist of 2 - 4 lowercase letters a - z . each of the next 2 strings have const1 parts . the first part is strictly limited to 2 - 4 instances of the lowercase letter const0 . the second part is at least 2 letters a - z of any case . the final character of the second and third string is the number const1 .	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <,> , concat ( concat ( repeatrange ( const0 , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , const1 ) ) , concat ( <,> , concat ( repeatrange ( const0 , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , const1 ) ) ) ) ) )	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3	2 const0,i const1,3
b-3_t-sep_id-98	a string consisting of 3 parts each separated by a semi colon . the first part optionally starts with 2 capital letters followed by 3 capital or lower case letters . the second and third parts consist of 3 or more const0 characters .	concat ( concat ( optional ( repeat ( <cap> , 2 ) ) , repeat ( <let> , 3 ) ) , concat ( <;> , concat ( repeatatleast ( const0 , 3 ) , concat ( <;> , repeatatleast ( const0 , 3 ) ) ) ) )	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo	1 const0,o
b-3_t-sep_id-99	a list of 3 dash separated strings . the first string must be const0 or const1 . the second and third strings contain 4 letters followed by a lower case const2 or const3 . they also contain an optional 3 letters .	concat ( or ( const0 , const1 ) , concat ( <-> , concat ( concat ( repeat ( <let> , 4 ) , concat ( or ( const2 , const3 ) , optional ( repeat ( <let> , 3 ) ) ) ) , concat ( <-> , concat ( repeat ( <let> , 4 ) , concat ( or ( const2 , const3 ) , optional ( repeat ( <let> , 3 ) ) ) ) ) ) ) )	66-tkhot-tMdit 855-Lxsyx-Tvgqx 66-tkhot-tMdix 66-tkhot-tMdWx 855-Lxsyx-TvgEx 855-Lxsyx-Tvgqt	065-QrdyxPxV-KieEx 66-JxRKe-tHxit 66-QucQCx-vlpIt 407-FhaXx-FUGBxPZi 855-xLBQx-jurwm 855-zeWPVx-UFAax	4 const0,66 const1,855 const2,t const3,x
b-3_t-uns_id-100	the string must have a number const1 , the overall length must be less than or equal to 8 , and numbers , letters and const0 are allowed .	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <low> , const0 ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 8 ) , contain ( const1 ) ) )	_r5_x1 715 l005 l054 5_ l065	1V *3;=5 5* P-8*4A,5 835H__0h9 835H__0hJ	2 const0,_ const1,5
b-3_t-uns_id-101	a string that consists of upper or lower case letters , special characters or the number const0 and whose length is 4 or more characters long .	and ( repeatatleast ( or ( <low> , or ( <spec> , or ( <cap> , const0 ) ) ) , 1 ) , repeatatleast ( <any> , 4 ) )	==;0#=#+k0-0 I^!&0*_+% sy=;-0M0=!0T0f!;E 0!D0&$,!%=0,0A_ I^!&0*_+- 0$I$$0%0eW$:+%=L!:=	!;_ _=^7!_=$^ !;; !;! #&0-!7!Kx;, !;%	1 const0,0
