problem_id	description	regex	pos_examples	neg_examples	const_values
b-3_t-sep_id-137	a list of 3 dash separated strings . all 3 string must not start with a letter . the length of the string should be between 2 and 5 . the string may contain letters and digits .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) ) ) ) )	9R3-2Z7r2-90H 074ie-3wz5h-5ZO 7F-1r6M-9Z0 9R3-2Z7r2-9jH 3v-9l-5G 5C29D-8O8X0-2v	5q2E-5y-1HcTqb 0-1dd3-7K 5Wl-2U5L0-0k6coM 89-20-f3 0-4ym-32Ud 4UE-3H9-KC	0
b-3_t-sep_id-14	a list of 6 strings . a first string consist the digit and const0 . next string consist the dot symbol . third string consist the 2 to 3 times of letter and next string was dot symbol . fifth string consist the 4 capital letters . last string consist the 1 to 2 times of const1 numeric value .	concat ( repeatatleast ( or ( <num> , const0 ) , 1 ) , concat ( <.> , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( <.> , concat ( repeat ( <cap> , 4 ) , repeatrange ( const1 , 1 , 2 ) ) ) ) ) )	473U22.rg.TPEO0 UUU5UU3UU.pf.OVHL0 U.dx.KPLG0 UUU5UU3UU.PO.EDJS0 9U1U5.un.MMCM0 473U22.SP.SEOL0	Am2jMF.CCQ.ANRV00 U4.CMzM.FJXG0 U20U34.wPRB.WTUW0 48A02uo5M.tZm.IMZA00 4UUU4UUU8U.Z.UKVD0 8U.rQ.ABJ0	2 const0,U const1,0
b-3_t-sep_id-14	the first part of the string consists of numbers and the letter const0 after which there is a period that is followed by 2 to 3 letters and then a period that is followed by 4 capital letters . the last part of the string has 1 to 2 number const1 .	concat ( repeatatleast ( or ( <num> , const0 ) , 1 ) , concat ( <.> , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( <.> , concat ( repeat ( <cap> , 4 ) , repeatrange ( const1 , 1 , 2 ) ) ) ) ) )	473U22.rg.TPEO0 UUU5UU3UU.pf.OVHL0 U.dx.KPLG0 UUU5UU3UU.PO.EDJS0 9U1U5.un.MMCM0 473U22.SP.SEOL0	Am2jMF.CCQ.ANRV00 U4.CMzM.FJXG0 U20U34.wPRB.WTUW0 48A02uo5M.tZm.IMZA00 4UUU4UUU8U.Z.UKVD0 8U.rQ.ABJ0	2 const0,U const1,0
b-3_t-sep_id-140	a list of 3 full stop separated strings . the first and third strings may contain digits . the second and third string must not exceed an overall length of 4 . the second string may contain letters in lowercase , digits and the letter const0 .	concat ( repeatatleast ( <num> , 1 ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , const0 ) ) , 1 ) , repeat ( <any> , 4 ) ) , concat ( <.> , repeat ( <num> , 4 ) ) ) ) )	3236176685.82HH.5404 4914247.0pH9.7722 799689011.d8et.8336 9754.H1rk.0463 4914247.0pHH.0800 04587.01ps.8213	12T49VOU4.rqH7.1814 k4R.HH6e.4364 95017775.gHtz.90678 2wSd.HHHp.8449 k4R.HH6H.1811 f.4peH.8900	1 const0,H
b-3_t-sep_id-140	3 strings separated by periods . the first string allows numbers . the second string of 4 consists of lowercase letters , numbers , and const0 . the last string has 4 digits .	concat ( repeatatleast ( <num> , 1 ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , const0 ) ) , 1 ) , repeat ( <any> , 4 ) ) , concat ( <.> , repeat ( <num> , 4 ) ) ) ) )	3236176685.82HH.5404 4914247.0pH9.7722 799689011.d8et.8336 9754.H1rk.0463 4914247.0pHH.0800 04587.01ps.8213	12T49VOU4.rqH7.1814 k4R.HH6e.4364 95017775.gHtz.90678 2wSd.HHHp.8449 k4R.HH6H.1811 f.4peH.8900	1 const0,H
b-3_t-sep_id-147	a string consist of digits and letters , no special character allowed . only exception for segmentation of string a semicolon ( const0 ) sign can be used .	concat ( repeatatleast ( or ( <num> , <let> ) , 1 ) , star ( concat ( const0 , repeatatleast ( or ( <num> , <let> ) , 1 ) ) ) )	OJfZk4zl6x 1U;Oo23hWgx WP;8;hH eJ;L;v;M dOs;4DXw;9;3Wpa;Z Kn;hEl;7eyw6Ey	;*R;$^E_ =3R%%d3i=#b!= ,+!. ,+!! ,+!= _0=!3^=82	1 const0,;
b-3_t-sep_id-147	the list has any number of strings separated by const0 . each string has 1 or more digits and/or letters .	concat ( repeatatleast ( or ( <num> , <let> ) , 1 ) , star ( concat ( const0 , repeatatleast ( or ( <num> , <let> ) , 1 ) ) ) )	OJfZk4zl6x 1U;Oo23hWgx WP;8;hH eJ;L;v;M dOs;4DXw;9;3Wpa;Z Kn;hEl;7eyw6Ey	;*R;$^E_ =3R%%d3i=#b!= ,+!. ,+!! ,+!= _0=!3^=82	1 const0,;
b-3_t-sep_id-15	a string starts with 3 or more capital letters followed by const0 . it then has a dash followed by 1 or 2 letters and another dash . it ends with 1 or more digits .	concat ( concat ( repeatatleast ( <cap> , 3 ) , repeat ( <9> , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <-> , repeatatleast ( <num> , 1 ) ) ) ) )	RUM9999-xG-436 JQMG9999-G-23880 KEDDO9999-I-061325 DRV9999-t-9999972837 DRV9999-K-6953121506 RUM9999-Q-8212	BT9999-A-680 SGQ9999-Spp-75409484 UMZNC999-M-958225876 ZIN9999-CJa-8934 YD9999-KB-0702519 YHOAC9999-rHY-598377	1 const0,9999
b-3_t-sep_id-15	the string starts with 3 + capital letters , followed by const0 , a dash and 1 - 2 letters , another dash followed by digits	concat ( concat ( repeatatleast ( <cap> , 3 ) , repeat ( <9> , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <-> , repeatatleast ( <num> , 1 ) ) ) ) )	RUM9999-xG-436 JQMG9999-G-23880 KEDDO9999-I-061325 DRV9999-t-9999972837 DRV9999-K-6953121506 RUM9999-Q-8212	BT9999-A-680 SGQ9999-Spp-75409484 UMZNC999-M-958225876 ZIN9999-CJa-8934 YD9999-KB-0702519 YHOAC9999-rHY-598377	1 const0,9999
b-3_t-sep_id-16	the string has 3 substrings separated by const0 . each substring has 1 or more letters . the second and third substrings must start with const1 and end with const2 .	concat ( repeatatleast ( <let> , 1 ) , concat ( const0 , concat ( and ( repeatatleast ( <let> , 1 ) , and ( startwith ( const1 ) , endwith ( const2 ) ) ) , concat ( const0 , and ( repeatatleast ( <let> , 1 ) , and ( startwith ( const1 ) , endwith ( const2 ) ) ) ) ) ) )	aYCM;tJaGELb;tJaQELb qO;tJapELb;tJaELb t;tJaELEELb;tJaCELb t;tJaELEELb;tJamELb aYCM;tJaGELb;tJaEELb aYCM;tJaGEELb;tJaELb	tuyK;tJaCE;tJaiEELb B;tJa;tJaELMELb M;tJaL15ELELb;tJaELb 97;tJaELb;tJaELb H;tJaMECD;tJaQCfEELb Zk;tJELb;tJaxXELb	3 const0,; const1,tJa const2,ELb
b-3_t-sep_id-18	a list of 3 fullstop separated strings . the first string allows only letters , and may not be more than 4 characters in length . the second and third strings consist of an optional 2 or more lowercase letters , followed by 4 digits .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) , concat ( <.> , concat ( concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) , concat ( <.> , concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) ) ) ) )	O.4605.djtbpez5020 Wh.5258.4145 ptHP.wdgps1721.1263 ptHP.wdg1120.ku1786 ImZZ.9797.ckltfh3299 ptHP.3159.zzfkl9230	g.vkxr5131.197 lowV.lcp6848.t6262 hE.502.tgt4237 iE.ek69123.5919 Qvttq.uph1316.8936 g.wmc9820.mukozj471	0
b-3_t-sep_id-18	the first part of the string consists of lowercase letters and capital letters also it has either 4 characters or less than 4 characters after which there is a period that is followed by more than 2 lowercase letters which are optional and then 4 numbers followed by a period and then more than 2 lowercase letters which are optional . the last part of the string has 4 numbers .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) , concat ( <.> , concat ( concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) , concat ( <.> , concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) ) ) ) )	O.4605.djtbpez5020 Wh.5258.4145 ptHP.wdgps1721.1263 ptHP.wdg1120.ku1786 ImZZ.9797.ckltfh3299 ptHP.3159.zzfkl9230	g.vkxr5131.197 lowV.lcp6848.t6262 hE.502.tgt4237 iE.ek69123.5919 Qvttq.uph1316.8936 g.wmc9820.mukozj471	0
b-3_t-sep_id-19	a list of 3 period separated strings . the first string allows capital and lowercase letters . the second string allows letters . the third string allows 3 - 4 letters .	concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	fH.YhKdfZafIbRK.jzh u.HUNVWB.Tsp Fe.t.Iyh p.G.PJb cM.xIya.zfM wA.BSpNU.PTXp	Hf.s2Oe2Cfb.azQ U.jek6.GEH P.2.ttO A.wm4TUE.wKg A.wm4TUE.wfZ 7CH69o.j.uLCO	0
b-3_t-sep_id-19	the first part of the string consists of capital letters and lowercase letters after which there is a period that is followed by a part of the string that consists of letters and then a period . the string ends with 3 to 4 letters .	concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	fH.YhKdfZafIbRK.jzh u.HUNVWB.Tsp Fe.t.Iyh p.G.PJb cM.xIya.zfM wA.BSpNU.PTXp	Hf.s2Oe2Cfb.azQ U.jek6.GEH P.2.ttO A.wm4TUE.wKg A.wm4TUE.wfZ 7CH69o.j.uLCO	0
b-3_t-sep_id-2	a string starting with 4 or more lowercase letters followed by a const0 then 4 or more lowercase letters followed by another const0 and ending with any combination of numbers and capital letters but must contain a number .	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( const0 , concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( const0 , and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , contain ( <num> ) ) ) ) ) )	svyp-slmrmw-2ST dunw-zrfkkb-9K bwsp-udlf-UXO8N30KJ8 ptyy-arbw-0T8TE92 gjqw-irel-37 dunw-zrfkkbd-4	lbgb-odn-014E pmnd-jjz-G5X81X0Q4 dopl-dwd-42IV1E jalt-gNQB-Z7 KpoVo-ryio-VNX68W KpoVo-ryio-VNX6KW	1 const0,-
b-3_t-sep_id-2	a list of 3 dash separated strings . the first and second string must contain 4 or more letters in lowercase . the third string must have at least 1 digit and may contain letters in capital .	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( <-> , concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( <-> , and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , contain ( <num> ) ) ) ) ) )	svyp-slmrmw-2ST dunw-zrfkkb-9K bwsp-udlf-UXO8N30KJ8 ptyy-arbw-0T8TE92 gjqw-irel-37 dunw-zrfkkbd-4	lbgb-odn-014E pmnd-jjz-G5X81X0Q4 dopl-dwd-42IV1E jalt-gNQB-Z7 KpoVo-ryio-VNX68W KpoVo-ryio-VNX6KW	0
b-3_t-sep_id-20	there are 3 dot separated strings of numbers of any length . all 3 strings must start with const1 . the first and third strings must end in const0 .	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , startwith ( const1 ) ) , concat ( <.> , and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) ) ) ) )	590091.52.591 59991.5.5991 55790291.565.591 53990986991.5.591 5799091.5.5591 5399098691.58.591	59544.5.5919091 5.52.5339629590391 519023991.5.5 69891.5.5791 591.5.59 5997091.4.591	2 const0,91 const1,5
b-3_t-sep_id-20	a 3 set string separated by 2 dots . the first and third set of strings should always end in const0 . the string set should always start with const1 and followed by a number or a combination of numbers .	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , startwith ( const1 ) ) , concat ( <.> , and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) ) ) ) )	590091.52.591 59991.5.5991 55790291.565.591 53990986991.5.591 5799091.5.5591 5399098691.58.591	59544.5.5919091 5.52.5339629590391 519023991.5.5 69891.5.5791 591.5.59 5997091.4.591	2 const0,91 const1,5
b-3_t-sep_id-22	a list of 1 or more dash separated strings . each string simply consists of 2 or 3 letters .	concat ( repeatrange ( <let> , 2 , 3 ) , star ( concat ( <-> , repeatrange ( <let> , 2 , 3 ) ) ) )	TVL blx-CD eLL-FkQ-AI iXY-dqg-ndr-Qc-Ll-ZM cWX JlT-zjC-Qk	o-k-k-X-F-O-f-h-U o-w-L-m f-l-h-P-v-x-j R-B-V-q-T i-r-k R-B-V-S-F	0
b-3_t-sep_id-22	the string starts with 2 - 3 letters , a dash followed by 2 - 3 letters , 3 dots and then another dash followed by 2 - 3 letters	concat ( repeatrange ( <let> , 2 , 3 ) , star ( concat ( <-> , repeatrange ( <let> , 2 , 3 ) ) ) )	TVL blx-CD eLL-FkQ-AI iXY-dqg-ndr-Qc-Ll-ZM cWX JlT-zjC-Qk	o-k-k-X-F-O-f-h-U o-w-L-m f-l-h-P-v-x-j R-B-V-q-T i-r-k R-B-V-S-F	0
b-3_t-sep_id-24	this is a list of 3 numeric strings separated by dots , that does not contains the const0 numeric value	concat ( and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) , concat ( <.> , and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) ) ) ) )	755576279065.556.9 456.748.850508 7.50.51637785 06556.5.1 41656.5.151578785554 06556.5.5	78569.4.1 5.58572306560569.8 721I63.14.6455 569.3.5 7.15567374565.569 4.94.569	1 const0,569
b-3_t-sep_id-28	a string divided into 3 segments by a const0 starting with 1 - 3 letters followed by 4 numbers or lowercase letters .	concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( const0 , concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( const0 , concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) ) ) ) )	p83bt-nft8p-xd45y k2mea-M35m3-TLs2z55 O5jf5-Pn0q19-dmK49k2 k2mea-M35m3-TLs2zhd k2mea-M35m3-TLs2z5b p83bt-nft8p-xd4m2	7i43-PS8778-ax1io ivGss72p-Pjq32-Piizm LSY0wj6-Csi9jl9-7q9x eC1ooe-Lx02-Yi8pq kw27wh-H363t-Y993l6 eC1ooe-Lx02-Yi8p0	1 const0,-
b-3_t-sep_id-28	a list of 3 strings , separated by dashes . each string consists of 1 to 3 letters , followed by 4 digits or lowercase characters .	concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( <-> , concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) ) ) ) )	p83bt-nft8p-xd45y k2mea-M35m3-TLs2z55 O5jf5-Pn0q19-dmK49k2 k2mea-M35m3-TLs2zhd k2mea-M35m3-TLs2z5b p83bt-nft8p-xd4m2	7i43-PS8778-ax1io ivGss72p-Pjq32-Piizm LSY0wj6-Csi9jl9-7q9x eC1ooe-Lx02-Yi8pq kw27wh-H363t-Y993l6 eC1ooe-Lx02-Yi8p0	0
b-3_t-sep_id-30	there is a list of an indeterminate number of dash separated strings that are at least 2 characters long . the strings may use numbers and const0 .	concat ( and ( repeatatleast ( or ( <num> , const0 ) , 1 ) , repeatatleast ( <any> , 2 ) ) , star ( concat ( <-> , and ( repeatatleast ( or ( <num> , const0 ) , 1 ) , repeatatleast ( <any> , 2 ) ) ) ) )	dddd5d8 dd9637-2d d35dd-092409-dd91 d7d-dd1-ddd-6d 64-d24dddd-4d4d-d1 6d-30ddd	2-6 w97-8k-kd d-0-d-5 d-2-1-d-8-0-d-4 59i3ld-1g-l2n6 d-0-7-5	1 const0,d
b-3_t-sep_id-34	the string starts with 3 + digits , followed by dash and 3 + digits , then another dash and 3 const0	concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , concat ( repeatatleast ( <num> , 3 ) , concat ( <-> , repeat ( const0 , 3 ) ) ) ) )	51873698-85646-bbb 789051-54335-bbb 35122199-3025957-bbb 6313-9399-bbb 63139-050-bbb 6662987333-7090-bbb	68759965-59-bbb 61-965003-bbb 670-76-bbb 030319501537-45-bbb 38-00558126-bbb 680-792-bbbb	1 const0,b
b-3_t-sep_id-38	this is a list of strings separated by hyphens , where all the strings starts with 2 digits , allows digits and letters , and does not contain the const0 numeric value .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) ) ) ) )	744-48-41 446pN-849u-81 64444-191-46 446pN-849u-28 5844-94-06 444P-648-48fNT1Qf	71-0-43 998V06FqU41VC-3-54 48O96O-A-42 71-0-48 93-56vX794506J449-43 407724-2RL1-38	1 const0,449
b-3_t-sep_id-38	a list of 3 dash separated strings . all 3 string must start with 2 digits . all the strings may contain letters and digits with exception of the digits const0 in the given order .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( startwith ( repeat ( <num> , 2 ) ) , not ( contain ( const0 ) ) ) ) ) ) ) )	744-48-41 446pN-849u-81 64444-191-46 446pN-849u-28 5844-94-06 444P-648-48fNT1Qf	71-0-43 998V06FqU41VC-3-54 48O96O-A-42 71-0-48 93-56vX794506J449-43 407724-2RL1-38	1 const0,449
b-3_t-sep_id-40	there is a list of an indeterminate number of semicolon separated strings . each string begins with const0 or const1 . optionally , that can be followed by 3 or 4 lowercase letters .	concat ( concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) , star ( concat ( <;> , concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	nebw nhamu;nxuds n;mooug;m m;m;n;nwnu;m nbhf;nshzd;n;m m;msff;n;m;m	cjui;cftgk r;r;rvfq qqgt;q;q;q;qwtp;q q;qownn;q;q;q qadby;qnxdw;q;qutz q;q;q;q;qchsl;q	2 const0,n const1,m
b-3_t-sep_id-40	three strings separated by semicolons . first string is const0 or const1 , then optional 3 to 4 lowercase letters , followed by a semicolon . second and third strings are a repeat of the first , but the final string does not end in a semicolon .	concat ( concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) , star ( concat ( <;> , concat ( or ( const0 , const1 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	nebw nhamu;nxuds n;mooug;m m;m;n;nwnu;m nbhf;nshzd;n;m m;msff;n;m;m	cjui;cftgk r;r;rvfq qqgt;q;q;q;qwtp;q q;qownn;q;q;q qadby;qnxdw;q;qutz q;q;q;q;qchsl;q	2 const0,n const1,m
b-3_t-sep_id-45	the first part of the string can have lowercase and/or capital letters and there must be 3 or less than 3 characters . there can not be 3 lowercase letters . there is then a dash followed by the same standards from the first part of the string . next is another dash and following can not be 2 letters at the front and there are letters and digits allowed .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , not ( startwith ( repeat ( <let> , 2 ) ) ) ) ) ) ) )	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap	0
b-3_t-sep_id-45	a string consisting of 3 parts separated by dashes . the first 2 parts contains any lowercase or capital letters , can not be greater than 3 , and can not be 3 lowercase letters . the third part can be any combination of letters or digits , but can not start with 2 letters .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 3 ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , not ( startwith ( repeat ( <let> , 2 ) ) ) ) ) ) ) )	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap	0
b-3_t-sep_id-54	there is a list of an indeterminate number of strings of numbers . each string can be no longer than 3 digits .	concat ( and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) , star ( concat ( <,> , and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) )	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6	0
b-3_t-sep_id-54	a list of 3 dash separated strings . all dash consist in digit in lengh < =3 , all dash is separete with const0 .	concat ( and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) , star ( concat ( const0 , and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) )	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6	1 const0,,
b-3_t-sep_id-55	a list of at least 1 string that consists of leter or digit . the strings must be dot separated	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , star ( concat ( <.> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) )	r7a4M m.y2851SZ3 m.8I7Z5j9O.E znFDsN4319Tn8.3.s.8 Ys.A9.Mq Ys.A9.ML	*a=$z e4U#,_*u. q_! =5%!7r5Gq#_#& !^=,=$1D q_=	0
b-3_t-sep_id-59	a list of 3 comma separated strings . the first string starts with 3 or more letters . the second string contains 2 letters in lowercase . the third string contains the letter const0 or the letter const1	concat ( repeatatleast ( <let> , 3 ) , concat ( <,> , concat ( repeat ( <low> , 2 ) , concat ( <,> , or ( const0 , const1 ) ) ) ) )	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j	2 const0,P const1,v
b-3_t-sep_id-59	the first part of the string has more than 3 letters and then a comma which is followed by 2 lowercase letters after which there is a comma . the string ends with either letter const0 or letter const1 .	concat ( repeatatleast ( <let> , 3 ) , concat ( <,> , concat ( repeat ( <low> , 2 ) , concat ( <,> , or ( const0 , const1 ) ) ) ) )	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j	2 const0,P const1,v
b-3_t-sep_id-6	a list of 3 comma separated strings . the first and third string may contain letters and digits . the second string may contain letters and digits , the number of letters can not be 3 and the string can not end with a digit .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( not ( contain ( repeat ( <let> , 3 ) ) ) , not ( endwith ( <num> ) ) ) ) , concat ( <,> , repeatatleast ( or ( <let> , <num> ) , 1 ) ) ) ) )	JqBOLTH,5q,Mos0ogeZ0 dbM,h,3 dbM,h,T Rg,A,X X8,v,773l21JU h8gBa,MZ,D	uH,46Jy3,Za6e4r 1,Hv1o5t7sg4,lEE 2u,4,MV0 M,VU8JE4,1u Jr4m,2,5LS SOk,aH1Pu4,iM4B	0
b-3_t-sep_id-61	the string has 3 dot - separated substrings . the first substring has 2 to 4 lowercase letters . the second substring has 4 capital letters . the final substring has 3 to 5 digits and/or letters of any case .	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <.> , concat ( repeat ( <cap> , 4 ) , concat ( <.> , and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 3 , 5 ) ) ) ) ) )	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q	0
b-3_t-sep_id-61	the first string must content 2 to 4 lowercase , second string must have 4 capital and third string allow capital , digit or lowercase and the length must be 2 to 4	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <.> , concat ( repeat ( <cap> , 4 ) , concat ( <.> , and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 3 , 5 ) ) ) ) ) )	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q	0
